    0.125313054671153612E+00    0.253307085656923903E+01   -0.193137635398215508E+02   -0.201782024999204327E+04
    0.130886564796414806E+00    0.255772484505916697E+01   -0.193084881826455685E+02   -0.201520782325967161E+04
    0.133161441895730093E+00    0.235091645790076598E+01   -0.193205349694935862E+02   -0.201512597271177992E+04
    0.140942939339185447E+00    0.255243477596655310E+01   -0.193199473095656273E+02   -0.201434614810141215E+04
    0.137799772200178694E+00    0.257134462389499596E+01   -0.193087249134773202E+02   -0.201421445787284233E+04
    0.139253234173208451E+00    0.245649092676717018E+01   -0.193277002664258752E+02   -0.201407542129362241E+04
    0.129240021894161394E+00    0.250733102702846988E+01   -0.193219141456512169E+02   -0.201377306719864850E+04
    0.131198983414147818E+00    0.251728167799984970E+01   -0.193227270666329005E+02   -0.201347946137884765E+04
    0.144158607738435141E+00    0.239179889536245494E+01   -0.193213515059107301E+02   -0.201329516114593412E+04
    0.143549302995292560E+00    0.253038495816773423E+01   -0.193166424247647406E+02   -0.201310337981890234E+04
    0.140570383148108657E+00    0.256229332482011429E+01   -0.193162207684757092E+02   -0.201299020374170891E+04
    0.127897080161915699E+00    0.248718035880459354E+01   -0.193192508032283605E+02   -0.201296085130717597E+04
    0.136962490083502697E+00    0.235513230217367209E+01   -0.193214867306183535E+02   -0.201288327166274757E+04
    0.129876200924179397E+00    0.253741043121101129E+01   -0.193180234236438864E+02   -0.201257722544437524E+04
    0.143459133447370046E+00    0.244062319622089419E+01   -0.193241863608437754E+02   -0.201255077997017020E+04
    0.144537231796701082E+00    0.248365589375915619E+01   -0.193154096965727753E+02   -0.201251939692354676E+04
    0.135971278618562064E+00    0.257709784180337831E+01   -0.193120680801939635E+02   -0.201246021480964828E+04
    0.141141279248778062E+00    0.251013277168626114E+01   -0.193224089833243973E+02   -0.201245605677077810E+04
    0.139305166275560666E+00    0.255045196815740649E+01   -0.193104444579194627E+02   -0.201241277939348288E+04
    0.144865097636560414E+00    0.247629152862962965E+01   -0.193176244719093368E+02   -0.201238524064840453E+04
    0.129440881878712499E+00    0.246390176231100000E+01   -0.193225553189651009E+02   -0.201235037406580932E+04
    0.143669661357495482E+00    0.250512630224076283E+01   -0.193143170370502872E+02   -0.201227079354315720E+04
    0.140191213992012287E+00    0.254610012914054362E+01   -0.193186116020935472E+02   -0.201215790727576086E+04
    0.138438081347318498E+00    0.239587829286424991E+01   -0.193155494560670853E+02   -0.201206755589905947E+04
    0.142938068899127302E+00    0.239636335198821726E+01   -0.193199736298239557E+02   -0.201197295393738545E+04
    0.138028620001019231E+00    0.245572757472736303E+01   -0.193263957042129775E+02   -0.201192186263694430E+04
    0.143280564433243551E+00    0.251252969661645054E+01   -0.193178298890261644E+02   -0.201186748953450410E+04
    0.138366946776532718E+00    0.248150245005924663E+01   -0.193101778547617648E+02   -0.201186062445211655E+04
    0.138300911801208404E+00    0.254023112114377625E+01   -0.193100515160488904E+02   -0.201184521215752579E+04
    0.134912048415912089E+00    0.238119584450502941E+01   -0.193182328849344671E+02   -0.201183627401111312E+04
    0.141135093648531829E+00    0.253651525523340471E+01   -0.193123655296481793E+02   -0.201182077853547230E+04
    0.130784657268901316E+00    0.254034241102007385E+01   -0.193174970331396274E+02   -0.201178266755583604E+04
    0.141340101777972738E+00    0.247304296342647145E+01   -0.193119494002233623E+02   -0.201177131092447303E+04
    0.139846335767970231E+00    0.255641274817928732E+01   -0.193154159072737386E+02   -0.201174673332758857E+04
    0.143847616594438232E+00    0.249529339878501411E+01   -0.193182224397769886E+02   -0.201172271230529896E+04
    0.130800823709734448E+00    0.240731402826618002E+01   -0.193198390841395238E+02   -0.201169421720774380E+04
    0.128683161445348304E+00    0.248195423602008436E+01   -0.193175128770728186E+02   -0.201165472941038502E+04
    0.138969709769381833E+00    0.250844700907944684E+01   -0.193100702911495645E+02   -0.201165240913617890E+04
    0.134695800757199891E+00    0.253429687576251617E+01   -0.193097985350666725E+02   -0.201158673679472099E+04
    0.135784584662215213E+00    0.237196179794758599E+01   -0.193204897228776673E+02   -0.201154642585803526E+04
    0.142724898094812591E+00    0.249401001278932988E+01   -0.193209484161868978E+02   -0.201153620639942346E+04
    0.130869709671383561E+00    0.253215141539777289E+01   -0.193125099748134410E+02   -0.201151630825993243E+04
    0.143107736465811097E+00    0.240696995471150199E+01   -0.193218042681134001E+02   -0.201151191540686386E+04
    0.134988672039522584E+00    0.255833174818597797E+01   -0.193111488715712056E+02   -0.201149210360251391E+04
    0.129528107582946639E+00    0.243827843082171825E+01   -0.193198122140561814E+02   -0.201143977530796542E+04
    0.138871091267526836E+00    0.239756568769080580E+01   -0.193261112908392754E+02   -0.201138482983771473E+04
    0.139942563452489566E+00    0.241633381061793795E+01   -0.193148211755571175E+02   -0.201136792628000080E+04
    0.140088317272367480E+00    0.254610795873912021E+01   -0.193129414199994578E+02   -0.201134941162025848E+04
    0.135492663209332509E+00    0.237593385071264507E+01   -0.193240264422809354E+02   -0.201134520773285249E+04
    0.130233625104491324E+00    0.249014854520862983E+01   -0.193211970232310151E+02   -0.201134365806772007E+04
    0.131144867191164582E+00    0.245298399317014848E+01   -0.193139111552469238E+02   -0.201133886705790292E+04
    0.140425170246908593E+00    0.238398639575363003E+01   -0.193240601584196305E+02   -0.201132571307451553E+04
    0.130787433522848051E+00    0.242398647139477852E+01   -0.193172810769617200E+02   -0.201132548395819344E+04
    0.144106530704985580E+00    0.245055995860491205E+01   -0.193194436660346582E+02   -0.201131979322396614E+04
    0.129641601996834499E+00    0.245068299027222025E+01   -0.193166811208393376E+02   -0.201130680710238835E+04
    0.133216410742656333E+00    0.241751841726169303E+01   -0.193253834129944693E+02   -0.201129744167758304E+04
    0.130755418131760059E+00    0.252806720661258488E+01   -0.193129362425225004E+02   -0.201129228583227450E+04
    0.131673398692548460E+00    0.240366687450555450E+01   -0.193224513600747265E+02   -0.201128934758446712E+04
    0.135249922667314504E+00    0.256267576855868562E+01   -0.193162291731472600E+02   -0.201128835259084462E+04
    0.132965462866076578E+00    0.253374232902014640E+01   -0.193199917968025154E+02   -0.201127860689964336E+04
    0.139544184637677926E+00    0.254361437458280371E+01   -0.193120243628027168E+02   -0.201125677868781531E+04
    0.143088668478386083E+00    0.248564431978118261E+01   -0.193145355272217891E+02   -0.201125007744828963E+04
    0.131671804674921678E+00    0.240506171077336628E+01   -0.193190386308889934E+02   -0.201124714605251029E+04
    0.138084738233460680E+00    0.240088985520615061E+01   -0.193261728174321803E+02   -0.201119352312025239E+04
    0.130424691592086806E+00    0.253170897220180358E+01   -0.193160273975267387E+02   -0.201118075853424875E+04
    0.133426382896558948E+00    0.254907215056727221E+01   -0.193115875914259014E+02   -0.201115810827612836E+04
    0.140640174616738278E+00    0.242379157024132930E+01   -0.193253852659433782E+02   -0.201115724008153165E+04
    0.138829912519127685E+00    0.240656694202424415E+01   -0.193155320318672281E+02   -0.201115721662388364E+04
    0.136272041269709820E+00    0.256480921633175729E+01   -0.193139244638975853E+02   -0.201115075857328770E+04
    0.137443870690402647E+00    0.256173145423896642E+01   -0.193151527597050929E+02   -0.201114114004791486E+04
    0.134949368640856715E+00    0.246656462311115732E+01   -0.193252492809893752E+02   -0.201112544568517569E+04
    0.138885683245933755E+00    0.245768979792766018E+01   -0.193119009244863449E+02   -0.201110400955258865E+04
    0.140066650510963786E+00    0.252910740318416405E+01   -0.193195893344350935E+02   -0.201109440710992089E+04
    0.129237835343932073E+00    0.247963926944990298E+01   -0.193166491484997422E+02   -0.201109384097269299E+04
    0.130932426344055219E+00    0.241485588496788850E+01   -0.193198104915625208E+02   -0.201108952000481736E+04
    0.136506455140036564E+00    0.256346346398378611E+01   -0.193135527913161376E+02   -0.201108782826438119E+04
    0.140729003208096337E+00    0.243688157331748378E+01   -0.193251180859111642E+02   -0.201107636603294850E+04
    0.143429970926431949E+00    0.244950216857277603E+01   -0.193215220456451213E+02   -0.201107139925488309E+04
    0.136011068657793555E+00    0.244814198253131110E+01   -0.193121242907836930E+02   -0.201105108705518478E+04
    0.135538278997517914E+00    0.237712919430650071E+01   -0.193207469387510145E+02   -0.201104868988550083E+04
    0.131629640133754222E+00    0.248093306251261936E+01   -0.193228648643306506E+02   -0.201104107163168010E+04
    0.135952888390286297E+00    0.241438440522917208E+01   -0.193146865390671891E+02   -0.201103793398196126E+04
    0.130615349257833468E+00    0.246856335079431854E+01   -0.193140047861082813E+02   -0.201103532708685975E+04
    0.140887072186050233E+00    0.253266471847159380E+01   -0.193133295733273975E+02   -0.201103433491616761E+04
    0.131938864804471923E+00    0.242631111329698523E+01   -0.193157938552485433E+02   -0.201101353324387310E+04
    0.130636335297301009E+00    0.244156106796998884E+01   -0.193160811031977602E+02   -0.201098926236962438E+04
    0.138755753460212627E+00    0.255447174634351448E+01   -0.193138222987122177E+02   -0.201098900339943157E+04
    0.133586180412506916E+00    0.254013185822141097E+01   -0.193191498039696796E+02   -0.201098824203521053E+04
    0.134850006286872937E+00    0.242272630389172683E+01   -0.193259332669171400E+02   -0.201098491094041697E+04
    0.137313272761403038E+00    0.242183375931570577E+01   -0.193262771888882483E+02   -0.201096992398320640E+04
    0.132602016993469185E+00    0.239526434082057893E+01   -0.193206742811850667E+02   -0.201096756780211172E+04
    0.135520467783005305E+00    0.238143486363267076E+01   -0.193196393129791630E+02   -0.201096046430845649E+04
    0.130426192363164883E+00    0.243284421436523246E+01   -0.193213866206272975E+02   -0.201093991823768511E+04
    0.129512683369584103E+00    0.248439255493990352E+01   -0.193189474816480136E+02   -0.201091225448775936E+04
    0.142424973410717470E+00    0.250957448547969619E+01   -0.193148835730972976E+02   -0.201090887058039311E+04
    0.137349919933277498E+00    0.246365328474119138E+01   -0.193114917951170000E+02   -0.201087925372244217E+04
    0.136104319704287935E+00    0.255570814781435018E+01   -0.193120564434137982E+02   -0.201087588962301925E+04
    0.138536627479075580E+00    0.254508998714881862E+01   -0.193179905964750169E+02   -0.201085480672417066E+04
    0.140920412076279700E+00    0.251034086525068290E+01   -0.193123516589065751E+02   -0.201084067987631420E+04
    0.138216101552801174E+00    0.238064028897939828E+01   -0.193197803947619953E+02   -0.201082065395493646E+04
    0.143196720703384628E+00    0.245364607807086266E+01   -0.193164495950995523E+02   -0.201079513808589036E+04
    0.135763622650869387E+00    0.246917055112818140E+01   -0.193113137871273786E+02   -0.201079452234380733E+04
    0.135807289659823027E+00    0.249747320885337221E+01   -0.193104692601875776E+02   -0.201077698783941219E+04
    0.133790390076832910E+00    0.242545882334532514E+01   -0.193252300704583995E+02   -0.201077148089241496E+04
    0.132299357731850531E+00    0.240739019825810896E+01   -0.193228926211979903E+02   -0.201074637807443105E+04
    0.138647364002865814E+00    0.243987651356058244E+01   -0.193256512952738717E+02   -0.201073669399112487E+04
    0.130847764730606553E+00    0.250571120602288477E+01   -0.193199425510256368E+02   -0.201073412106011688E+04
    0.138230753009083607E+00    0.251268989166682566E+01   -0.193219336917308979E+02   -0.201068723878218475E+04
    0.136039677518604130E+00    0.251081624482577226E+01   -0.193104246890694817E+02   -0.201066889303193511E+04
    0.131331517907727235E+00    0.241637216691874102E+01   -0.193196109109218810E+02   -0.201066141057816708E+04
    0.138965539571773267E+00    0.247663622571088293E+01   -0.193241512142305751E+02   -0.201065594512880716E+04
    0.135297591224166958E+00    0.245062571580652033E+01   -0.193124542889831794E+02   -0.201064198877885929E+04
    0.140130275244768843E+00    0.247418790605026562E+01   -0.193122689859734677E+02   -0.201063272349154272E+04
    0.139596185634852876E+00    0.253888318628230270E+01   -0.193129849735400470E+02   -0.201062535849285814E+04
    0.141797934219873856E+00    0.243128827437559725E+01   -0.193236267073049817E+02   -0.201061989728848721E+04
    0.137090264092452507E+00    0.244262696095739251E+01   -0.193128516017739713E+02   -0.201060872834988800E+04
    0.140619088866634101E+00    0.241684615250469026E+01   -0.193161643606420412E+02   -0.201060620746885115E+04
    0.135873684893707214E+00    0.246468863002694327E+01   -0.193116791834616279E+02   -0.201059877050511363E+04
    0.139094379604385310E+00    0.247036316281137402E+01   -0.193119195240178065E+02   -0.201059469790215417E+04
    0.138636391529549208E+00    0.244669435167918081E+01   -0.193253457647451619E+02   -0.201057800204523846E+04
    0.138293387952741043E+00    0.239370647479519505E+01   -0.193249127803523635E+02   -0.201057057232616921E+04
    0.132372044282055956E+00    0.249380772301430476E+01   -0.193221923060525889E+02   -0.201056937289195366E+04
    0.134343885794604656E+00    0.251283946297265537E+01   -0.193107884282995172E+02   -0.201056869423506214E+04
    0.140703288804573834E+00    0.252551516668382980E+01   -0.193183191129400313E+02   -0.201056837073565930E+04
    0.130151797123335022E+00    0.251076547188577415E+01   -0.193162562440993568E+02   -0.201056540633804070E+04
    0.143403465230044880E+00    0.245020464255652293E+01   -0.193186623934798121E+02   -0.201055697241910116E+04
    0.133696043899126593E+00    0.239156475219845710E+01   -0.193215528402556771E+02   -0.201053460247810858E+04
    0.130256991293653090E+00    0.244491498328864765E+01   -0.193182607154330945E+02   -0.201049493078610385E+04
    0.136508963397133698E+00    0.239883225231442054E+01   -0.193170317643339757E+02   -0.201049450560990203E+04
    0.138769617602727990E+00    0.246585242730310661E+01   -0.193245636750021035E+02   -0.201048553546825383E+04
    0.138175685621248601E+00    0.242991594769511998E+01   -0.193140139482301763E+02   -0.201048165864643374E+04
    0.134293439120686475E+00    0.247852562765574369E+01   -0.193115452459665633E+02   -0.201048043182299352E+04
    0.133127110034739093E+00    0.240148981219949498E+01   -0.193229072660651298E+02   -0.201047964229206036E+04
    0.131447799650793673E+00    0.244005914634330434E+01   -0.193158651948329556E+02   -0.201047638907475789E+04
    0.142256406748341835E+00    0.242696472216108816E+01   -0.193226055749663708E+02   -0.201047468149000724E+04
    0.138479221106518224E+00    0.238118405895473728E+01   -0.193216651372274946E+02   -0.201046284864566701E+04
    0.137599968330063938E+00    0.239326940574537517E+01   -0.193248193085454929E+02   -0.201045858706894296E+04
    0.142075753373263503E+00    0.250953164213064994E+01   -0.193154441221446227E+02   -0.201045828492829423E+04
    0.140467172599856305E+00    0.243364037817455703E+01   -0.193147973523373544E+02   -0.201044258164107032E+04
    0.130144808374340837E+00    0.244874832584820545E+01   -0.193189379201698088E+02   -0.201044239884220679E+04
    0.133511342009285272E+00    0.239824776127814587E+01   -0.193229556882968154E+02   -0.201044117023823060E+04
    0.131500264100051112E+00    0.251237224907532308E+01   -0.193196745805229888E+02   -0.201043171395697777E+04
    0.131832695008369694E+00    0.246406265952094827E+01   -0.193229302473267772E+02   -0.201041770579841273E+04
    0.142226266672636381E+00    0.249471978402233585E+01   -0.193195682332698624E+02   -0.201041280295875163E+04
    0.138067196168808248E+00    0.239719269308196736E+01   -0.193249321763706092E+02   -0.201041211462212846E+04
    0.132656696631629156E+00    0.245245452814008935E+01   -0.193137355670658479E+02   -0.201041118621962346E+04
    0.141068794306620227E+00    0.249896998838880791E+01   -0.193209115211495686E+02   -0.201039506359346024E+04
    0.140285294006820216E+00    0.243585694967275934E+01   -0.193246152230498502E+02   -0.201038522124867723E+04
    0.138889814729995287E+00    0.253832424291691172E+01   -0.193126777960209566E+02   -0.201035945941699151E+04
    0.139790490278873580E+00    0.247233925591586523E+01   -0.193236971062741461E+02   -0.201035933480544077E+04
    0.136227926408302391E+00    0.252289316890549387E+01   -0.193108791315925572E+02   -0.201033724730681092E+04
    0.142259858019972985E+00    0.241637836776542603E+01   -0.193197155977580657E+02   -0.201033424811968848E+04
    0.138399406494440491E+00    0.240325782708076474E+01   -0.193168582754524394E+02   -0.201033176114522371E+04
    0.138634292468934994E+00    0.254171633291762600E+01   -0.193129217394642048E+02   -0.201032707923401927E+04
    0.141329224604837655E+00    0.250850892728292685E+01   -0.193193547642077377E+02   -0.201032246922988293E+04
    0.135524329236857533E+00    0.247439023847086048E+01   -0.193115873461173742E+02   -0.201030774050448576E+04
    0.130269184008741767E+00    0.249317943707429102E+01   -0.193188006491891073E+02   -0.201030126265809190E+04
    0.135323340383799451E+00    0.239004335839521076E+01   -0.193234403773813099E+02   -0.201028426201406251E+04
    0.134183628098581753E+00    0.239380301357953229E+01   -0.193199440025783566E+02   -0.201027683276136236E+04
    0.130518837305089619E+00    0.247002673515027382E+01   -0.193205549411958870E+02   -0.201024117949447668E+04
    0.142673973857725844E+00    0.243250048097351446E+01   -0.193186139872715010E+02   -0.201023507741948424E+04
    0.137517867650724490E+00    0.249620928268710784E+01   -0.193229183438634351E+02   -0.201021982947373976E+04
    0.132406795223930729E+00    0.253420020183197536E+01   -0.193133709604155079E+02   -0.201021783943551986E+04
    0.131730460377855518E+00    0.252717118339557523E+01   -0.193138490786570287E+02   -0.201021290407002562E+04
    0.135853146671383040E+00    0.252596038914744270E+01   -0.193111049471394232E+02   -0.201021170736395288E+04
    0.131694060633106069E+00    0.252931562440467239E+01   -0.193142624080952174E+02   -0.201021144169099898E+04
    0.133728876751025183E+00    0.254524640274038561E+01   -0.193166705768562039E+02   -0.201021110105351613E+04
    0.132716992157292157E+00    0.254122094834985468E+01   -0.193160205023339415E+02   -0.201019997731355784E+04
    0.134973142896685605E+00    0.251851839213582984E+01   -0.193111187053232420E+02   -0.201017692248808612E+04
    0.138125923375070681E+00    0.252935470282969277E+01   -0.193195247578551559E+02   -0.201017537272193454E+04
    0.132110111681404518E+00    0.249582724983852788E+01   -0.193126720533435261E+02   -0.201017048319240553E+04
    0.140055153864793613E+00    0.248255203346122677E+01   -0.193227315025197335E+02   -0.201015914450768196E+04
    0.131915071915639448E+00    0.253315836129772975E+01   -0.193147594545665306E+02   -0.201015791328551427E+04
