   -0.184244990348815918E+01   -0.217684566974639893E+01   -0.152812031507492065E+02   -0.176322098306330899E+07   -0.599146350544150419E+01    1
    0.118175029754638672E+01   -0.377304017543792725E+01   -0.150710366964340210E+02   -0.175239943342341157E+07   -0.599396350544151169E+01    1
   -0.328046083450317383E+00   -0.373204469680786133E+01   -0.150016679763793945E+02   -0.173533158404423832E+07   -0.599646350544151474E+01    1
   -0.457755804061889648E+00   -0.432798206806182861E+01   -0.150979417562484741E+02   -0.169746158342098678E+07   -0.599896350544151957E+01    1
   -0.181224250793457031E+01   -0.495510816574096680E+01   -0.155804049968719482E+02   -0.165429814669216401E+07   -0.600146350544151552E+01    1
    0.107980442047119141E+01   -0.870444178581237793E+00   -0.150580905675888062E+02   -0.164897437786330958E+07   -0.600396350544151858E+01    1
    0.360357761383056641E-01   -0.452335357666015625E+01   -0.151409915685653687E+02   -0.164638527483150060E+07   -0.600646350544151630E+01    1
    0.577267646789550781E+00   -0.214544475078582764E+01   -0.151158939599990845E+02   -0.159478160798534402E+07   -0.600896350544152469E+01    1
   -0.128771924972534180E+01    0.187100350856781006E+01   -0.151496129035949707E+02   -0.157563625825945358E+07   -0.601146350544151886E+01    1
   -0.101549267768859863E+01   -0.333799064159393311E+01   -0.153500086069107056E+02   -0.155876703383025015E+07   -0.601396350544150859E+01    1
    0.101244711875915527E+01    0.261275708675384521E+01   -0.150361554622650146E+02   -0.155064384301664331E+07   -0.601646350544151520E+01    1
    0.141457247734069824E+01   -0.491081237792968750E+01   -0.154756121635437012E+02   -0.154749625474482495E+07   -0.601896350544151559E+01    1
   -0.169903635978698730E+01    0.139414727687835693E+01   -0.153673170804977417E+02   -0.154682012341039279E+07   -0.602146350544152753E+01    1
    0.174098372459411621E+01    0.388272702693939209E+01   -0.152095856666564941E+02   -0.154467668743223208E+07   -0.602396350544153325E+01    1
   -0.106823921203613281E+01    0.383732974529266357E+01   -0.150597714185714722E+02   -0.153527749764271523E+07   -0.602646350544152298E+01    1
    0.193219041824340820E+01    0.502673983573913574E+00   -0.154682682752609253E+02   -0.151324192636731407E+07   -0.602896350544150561E+01    1
    0.123462104797363281E+01    0.104366481304168701E+01   -0.152229477167129517E+02   -0.150171612635462335E+07   -0.603146350544150955E+01    1
   -0.546829462051391602E+00    0.240135073661804199E+01   -0.150703704357147217E+02   -0.149869541662855656E+07   -0.603396350544152682E+01    1
   -0.170510578155517578E+01    0.211023926734924316E+01   -0.154303650856018066E+02   -0.148696123737275554E+07   -0.603646350544153165E+01    1
   -0.617518901824951172E+00    0.261981725692749023E+01   -0.151079392433166504E+02   -0.147379989805802703E+07   -0.603896350544152227E+01    1
    0.191573262214660645E+01    0.443049192428588867E+01   -0.153938677310943604E+02   -0.146041717032966018E+07   -0.604146350544151556E+01    1
    0.137723684310913086E+01    0.116786956787109375E+00   -0.153782458305358887E+02   -0.145055898433029302E+07   -0.604396350544152039E+01    1
    0.905136108398437500E+00   -0.292187273502349854E+01   -0.154504770040512085E+02   -0.142008197536393092E+07   -0.604646350544152966E+01    1
   -0.907351732254028320E+00   -0.193306803703308105E+00   -0.153939861059188843E+02   -0.140673842868040106E+07   -0.604896350544152206E+01    1
   -0.981737136840820312E+00   -0.443341195583343506E+01   -0.156310611963272095E+02   -0.140505512121958262E+07   -0.605146350544152156E+01    1
    0.115276145935058594E+01   -0.374194204807281494E+01   -0.156196171045303345E+02   -0.136900220676465984E+07   -0.605396350544152995E+01    1
    0.759165287017822266E+00   -0.323078036308288574E+00   -0.153978381156921387E+02   -0.135967952087617666E+07   -0.605646350544151790E+01    1
    0.118612527847290039E+01    0.428232133388519287E+01   -0.152989869117736816E+02   -0.135883741315508122E+07   -0.605896350544151829E+01    1
    0.161992478370666504E+01    0.466577947139739990E+01   -0.154291334152221680E+02   -0.135641415435945685E+07   -0.606146350544153112E+01    1
    0.566087245941162109E+00    0.983919501304626465E+00   -0.153394764661788940E+02   -0.134395494537205622E+07   -0.606396350544153950E+01    1
