    0.133611771267914570E+00    0.234443881251607777E+01   -0.193083193376164175E+02    0.299257245027150343E+00   -0.665744941787948741E+00   -0.819640103465944847E+00   -0.199672733742638184E+04
    0.138478822974314131E+00    0.244056006339730480E+01   -0.193183441216008731E+02    0.359856510588537959E+00   -0.822509730725333621E+00   -0.542479811903815445E+00   -0.199496004723583746E+04
    0.126046910556452563E+00    0.249909601825337546E+01   -0.193149970428107842E+02    0.153533676592645506E-01   -0.512763757742444981E+00    0.617140071973878435E-01   -0.199493961110429245E+04
    0.136453634742772945E+00    0.253632294024030092E+01   -0.193138202945936612E+02    0.482574363142389065E-01   -0.508348935401987889E+00   -0.148076383348010543E+00   -0.199492065673260049E+04
    0.134071215722881387E+00    0.244972262076715985E+01   -0.193296704935188686E+02    0.209056928525663932E+00   -0.673283971845018980E+00   -0.473933049409873908E+00   -0.199490480373611831E+04
    0.128551733460001039E+00    0.238758804565528759E+01   -0.193118074464702651E+02    0.230847376377724955E+00   -0.590295141006846213E+00   -0.429901241394637812E+00   -0.199473190786301234E+04
    0.134794627060981664E+00    0.238325852647406045E+01   -0.193194965869103470E+02    0.325031949459942959E+00   -0.781580122177843339E+00   -0.283775841701946363E+00   -0.199456657446279746E+04
    0.134170063843947140E+00    0.236958410612354253E+01   -0.193269812522681939E+02    0.252730432771776425E+00   -0.616932805293401332E+00   -0.818548991988885200E+00   -0.199453932573524935E+04
    0.134041371068811088E+00    0.255844394715461831E+01   -0.193220925136358375E+02    0.186826585606525319E+00   -0.658767737914945806E+00   -0.119262016719326569E+00   -0.199445699912328519E+04
    0.125364938695312844E+00    0.242790992345613166E+01   -0.193166873812327395E+02    0.295490328347241316E+00   -0.723576158815096737E+00   -0.418349663003061645E+00   -0.199437777155240383E+04
    0.125608958555133210E+00    0.243245395304225376E+01   -0.193148310124228395E+02    0.360340126850689890E+00   -0.775497852655011588E+00   -0.960105075585981793E+00   -0.199428123823942610E+04
    0.129200437477284158E+00    0.244324204566751302E+01   -0.193251818181757216E+02    0.217954961359694971E+00   -0.691543683859613845E+00    0.118314599163279022E+00   -0.199427034278241354E+04
    0.141645944001236757E+00    0.247903410011702263E+01   -0.193136121895750428E+02    0.333208733498030762E+00   -0.709042192369892521E+00   -0.964839840697835793E+00   -0.199424359212292802E+04
    0.132910759944792289E+00    0.244776581126074699E+01   -0.193122515737079681E+02    0.254287345339984483E+00   -0.643751325294768972E+00   -0.270833675993728207E+00   -0.199408196367061100E+04
    0.127449317483318225E+00    0.250036662353939487E+01   -0.193199624958561387E+02    0.237154711704578525E+00   -0.639265398207918278E+00   -0.436646762600701566E+00   -0.199403736045943242E+04
    0.142093781258451735E+00    0.242939999664439554E+01   -0.193219413779533511E+02    0.332941548798734499E+00   -0.789735265324676305E+00   -0.762605905794646599E+00   -0.199392659913146463E+04
    0.126687711143247395E+00    0.245216513436743444E+01   -0.193027731662805380E+02    0.249434449005805275E+00   -0.597014684919572658E+00   -0.804143503814918503E+00   -0.199380869991957320E+04
    0.128424931843234891E+00    0.255569575037417618E+01   -0.193143426167776759E+02    0.291389865078747978E+00   -0.709065733013055199E+00   -0.784018259931522854E+00   -0.199376385119715064E+04
    0.136737773089555592E+00    0.238529715111462082E+01   -0.193121246474000046E+02    0.239340874106090090E+00   -0.574552738127736329E+00   -0.650014490817906854E+00   -0.199374277187489133E+04
    0.139919456999801461E+00    0.244482453478804462E+01   -0.193294807878321713E+02    0.206306088459313558E+00   -0.642919897321530764E+00   -0.395059121912598066E+00   -0.199351972404082153E+04
    0.138105288279665839E+00    0.240459153891194610E+01   -0.193321161189617214E+02    0.116239318210938400E+00   -0.636306006181345585E+00    0.219288311357710430E+00   -0.199350220875023592E+04
    0.127591284992785159E+00    0.248787967904450014E+01   -0.193108314927070914E+02    0.208401170512360567E+00   -0.544805823721759008E+00   -0.697236885927349781E+00   -0.199345357144865966E+04
    0.132304459252630124E+00    0.242811682985005817E+01   -0.193113634444732369E+02    0.434682515266671676E-01   -0.491901451336935636E+00    0.152496160265871428E-01   -0.199337758908583237E+04
    0.130933543710983535E+00    0.246221672130601910E+01   -0.193270027832215057E+02    0.222522906048459312E+00   -0.612013651947242776E+00   -0.933939378769191419E+00   -0.199335846768524334E+04
    0.136712828776949458E+00    0.249863132004550703E+01   -0.193147281400775981E+02    0.251275998728406336E+00   -0.620264100228242743E+00   -0.581216384524644192E+00   -0.199334992485952716E+04
    0.126260979206379798E+00    0.248486901292483253E+01   -0.193239770079963833E+02    0.260937502144448441E+00   -0.710081444503371628E+00   -0.412665793461927111E+00   -0.199331423240586355E+04
    0.132976195440259737E+00    0.245079439137393074E+01   -0.193209015423001240E+02    0.167293822216132065E+00   -0.653468704812674273E+00    0.308190071441541313E+00   -0.199330253377551298E+04
    0.130433968473147921E+00    0.245503206084254000E+01   -0.192983531360396086E+02    0.154993161853401118E+00   -0.464026966502039118E+00   -0.847746348583606979E+00   -0.199324058167116846E+04
    0.137904521207516506E+00    0.243953682247358916E+01   -0.193222183031530008E+02    0.939803340431647205E-01   -0.533807702119937555E+00   -0.339503408430270603E+00   -0.199320920523495965E+04
    0.133132393448156972E+00    0.236374383030357205E+01   -0.193147234847324185E+02    0.508166285947574889E-01   -0.518331742468699286E+00    0.739965651644878264E-01   -0.199316384131376185E+04
    0.129192311230856838E+00    0.245295596503349866E+01   -0.193157065414997042E+02    0.470502136544368177E-01   -0.560482287762852915E+00    0.299070306428696364E+00   -0.199307603021728551E+04
    0.132967398896273625E+00    0.252494412431954096E+01   -0.193066621998438706E+02    0.114624109885483896E+00   -0.523575466002325962E+00   -0.229273816551153975E+00   -0.199307542247899141E+04
    0.135308113195328428E+00    0.238031849571736043E+01   -0.193289648854050533E+02    0.169529201391695750E+00   -0.621504669891708494E+00   -0.837997685878820731E-01   -0.199302507257504635E+04
    0.130451986635830686E+00    0.252695579461132347E+01   -0.193169945121486215E+02    0.228285436563646693E+00   -0.609188341475588313E+00   -0.992021259095030472E+00   -0.199301960339700577E+04
    0.130764646064221779E+00    0.251190042833020222E+01   -0.193215044203121202E+02    0.297940685411055228E+00   -0.777426489142073684E+00   -0.229045732719872164E+00   -0.199292801344250370E+04
    0.141199195889657680E+00    0.246883204439352522E+01   -0.193231722370519776E+02    0.163583356411862085E+00   -0.622672525836540425E+00   -0.199572977951783859E+00   -0.199289026443912235E+04
    0.134682827375756986E+00    0.243402629593914632E+01   -0.193265888013244336E+02    0.324937836623762744E+00   -0.839232199640153720E+00   -0.229612581450996278E+00   -0.199286347829078568E+04
    0.133565895472481433E+00    0.235928640366405595E+01   -0.193272645658089530E+02    0.163552641572804497E+00   -0.597767971328818981E+00   -0.216420775321887193E+00   -0.199285378755985812E+04
    0.129437480813545669E+00    0.239741450871844197E+01   -0.193172098515589852E+02    0.346484957130504589E+00   -0.779338846788897865E+00   -0.701010659351267496E+00   -0.199285141961152931E+04
    0.127882045295162783E+00    0.242588944368255977E+01   -0.193252392690882324E+02    0.231391601046939399E+00   -0.680430647716672166E+00   -0.412902788327834780E+00   -0.199276669922495489E+04
    0.137654518203276233E+00    0.240664796596089747E+01   -0.193109685592808624E+02    0.319061865954628487E+00   -0.712688971285595940E+00   -0.677774907522967984E+00   -0.199276412904433460E+04
