    0.129163002967834473E+01   -0.390226244926452637E+01   -0.152772113084793091E+02    0.266789376735687256E+00    0.742837190628051758E+00   -0.964258432388305664E+00   -0.143580769471760467E+07   -0.605896350544151829E+01    1
    0.786053895950317383E+00   -0.418618798255920410E+01   -0.153932096958160400E+02    0.191383779048919678E+00   -0.252862930297851562E+00   -0.497233271598815918E+00   -0.143381815356336720E+07   -0.606146350544153112E+01    1
    0.714722633361816406E+00    0.904947519302368164E+00   -0.151545978784561157E+02    0.140457510948181152E+00   -0.304852604866027832E+00    0.145536303520202637E+00   -0.143130970765430713E+07   -0.606396350544153950E+01    1
    0.660356998443603516E+00   -0.125640392303466797E+01   -0.153206999301910400E+02    0.373971343040466309E+00   -0.790441393852233887E+00    0.140362739562988281E+00   -0.141824511858949740E+07   -0.606646350544153368E+01    1
   -0.164526605606079102E+01   -0.138294100761413574E+00   -0.154628970623016357E+02    0.959745764732360840E+00    0.379778027534484863E+00   -0.247179627418518066E+00   -0.141309519189251214E+07   -0.606896350544153407E+01    1
   -0.117847371101379395E+01   -0.284337162971496582E+01   -0.153670098781585693E+02    0.784978687763214111E+00    0.818104982376098633E+00    0.506769657135009766E+00   -0.140955893310893117E+07   -0.607146350544153712E+01    1
   -0.112181210517883301E+01    0.202830314636230469E+01   -0.150562226772308350E+02    0.174815416336059570E+00    0.554640054702758789E+00    0.196485638618469238E+00   -0.140033842467459035E+07   -0.607396350544151886E+01    1
    0.101101303100585938E+01   -0.434358835220336914E+01   -0.155646890401840210E+02    0.240133345127105713E+00   -0.728553533554077148E+00    0.815866947174072266E+00   -0.139800457091358560E+07   -0.607646350544150149E+01    1
    0.115652465820312500E+01   -0.282857477664947510E+01   -0.153856233358383179E+02    0.612113058567047119E+00    0.442143678665161133E-01   -0.264075994491577148E+00   -0.139704055438426905E+07   -0.607896350544150277E+01    1
    0.126588249206542969E+01    0.348609685897827148E-01   -0.150892485380172729E+02    0.185954570770263672E-01    0.820002317428588867E+00    0.222825169563293457E+00   -0.138392708703138377E+07   -0.608146350544151737E+01    1
    0.184889531135559082E+01   -0.295768022537231445E+01   -0.157307174205780029E+02    0.602272570133209229E+00   -0.779803633689880371E+00   -0.296580433845520020E+00   -0.138104521450522775E+07   -0.608396350544153197E+01    1
   -0.633287191390991211E+00    0.222792685031890869E+01   -0.151882084608078003E+02    0.891487717628479004E+00   -0.938923716545104980E+00   -0.252851009368896484E+00   -0.134679837493708218E+07   -0.608646350544153236E+01    1
