    0.197540140151977539E+01   -0.811396837234497070E+00   -0.150746709108352661E+02    0.464643359184265137E+00    0.509208083152770996E+00   -0.167741907255893527E+07   -0.599146350544150419E+01    1
    0.120883178710937500E+01   -0.131201803684234619E+01   -0.150237407684326172E+02    0.452464699745178223E+00   -0.614236354827880859E+00   -0.166741694670417672E+07   -0.599396350544151169E+01    1
   -0.168252062797546387E+01   -0.290561020374298096E+01   -0.151765222549438477E+02    0.631930232048034668E+00    0.900382041931152344E+00   -0.162303801785581210E+07   -0.599646350544151474E+01    1
    0.189461231231689453E+00   -0.324628651142120361E+01   -0.151008321046829224E+02    0.209054231643676758E+00   -0.500791668891906738E+00   -0.160213889525147248E+07   -0.599896350544151957E+01    1
   -0.954009532928466797E+00   -0.432947814464569092E+01   -0.151933690309524536E+02    0.608008861541748047E+00   -0.218222737312316895E+00   -0.159964693601855775E+07   -0.600146350544151552E+01    1
    0.161314225196838379E+01   -0.316183805465698242E+01   -0.154627708196640015E+02    0.243636131286621094E+00   -0.726299881935119629E+00   -0.154509643902843539E+07   -0.600396350544151858E+01    1
    0.335666418075561523E+00   -0.386622965335845947E+01   -0.151779488325119019E+02    0.457629084587097168E+00   -0.362060546875000000E+00   -0.153005236466988153E+07   -0.600646350544151630E+01    1
   -0.180600976943969727E+01    0.209537148475646973E+01   -0.151908674240112305E+02    0.731382966041564941E+00    0.637359142303466797E+00   -0.152624119671281008E+07   -0.600896350544152469E+01    1
   -0.196158623695373535E+01   -0.469222068786621094E+01   -0.157256097793579102E+02    0.772751331329345703E+00   -0.453071475028991699E+00   -0.151409543508712784E+07   -0.601146350544151886E+01    1
    0.707775831222534180E+00   -0.472489774227142334E+01   -0.152479001283645630E+02    0.450050234794616699E-01    0.148078918457031250E+00   -0.146818964837758848E+07   -0.601396350544150859E+01    1
   -0.179254221916198730E+01    0.175147771835327148E+01   -0.154978061914443970E+02    0.479662597179412842E+00   -0.951860308647155762E+00   -0.146369320894722873E+07   -0.601646350544151520E+01    1
   -0.118118906021118164E+01   -0.361609160900115967E+01   -0.155253603458404541E+02    0.341958582401275635E+00   -0.633386611938476562E+00   -0.145813990304814302E+07   -0.601896350544151559E+01    1
   -0.609044075012207031E+00   -0.796774625778198242E+00   -0.151545066833496094E+02    0.742623150348663330E+00    0.273162961006164551E+00   -0.142616073178881872E+07   -0.602146350544152753E+01    1
    0.815600633621215820E+00    0.571376681327819824E+00   -0.151546672582626343E+02    0.585491418838500977E+00   -0.127389788627624512E+00   -0.141320739390546479E+07   -0.602396350544153325E+01    1
   -0.317092895507812500E+00    0.245288014411926270E+00   -0.151819263696670532E+02    0.680130422115325928E+00   -0.798617362976074219E+00   -0.140928515534816007E+07   -0.602646350544152298E+01    1
    0.850459098815917969E+00   -0.173921346664428711E+01   -0.152904646396636963E+02    0.673218905925750732E+00   -0.318004727363586426E+00   -0.140394827051470708E+07   -0.602896350544150561E+01    1
