    0.820305585861206055E+00   -0.328607618808746338E+01   -0.150272312164306641E+02    0.983763754367828369E+00    0.874022245407104492E-01   -0.182030711206176691E+07   -0.599146350544150419E+01    1
   -0.184990143775939941E+01    0.178579449653625488E+01   -0.150953303575515747E+02    0.335094928741455078E+00    0.577578544616699219E-01   -0.176973098512305832E+07   -0.599396350544151169E+01    1
   -0.816436290740966797E+00   -0.187650263309478760E+01   -0.151304583549499512E+02    0.682210564613342285E+00    0.159388005733489990E+00   -0.167189613354953704E+07   -0.599646350544151474E+01    1
    0.840634107589721680E+00   -0.455634057521820068E+01   -0.151123191118240356E+02    0.150015830993652344E+00    0.696283400058746338E+00   -0.163464497709990852E+07   -0.599896350544151957E+01    1
    0.687340497970581055E+00    0.764718055725097656E+00   -0.150039989948272705E+02    0.999698221683502197E+00    0.497088909149169922E+00   -0.163285869603771344E+07   -0.600146350544151552E+01    1
   -0.169031190872192383E+01   -0.416239500045776367E+00   -0.154193823337554932E+02    0.991382002830505371E+00    0.515749752521514893E+00   -0.160501388502426213E+07   -0.600396350544151858E+01    1
   -0.122671604156494141E+01   -0.422026515007019043E+01   -0.153161269426345825E+02    0.153056621551513672E+00    0.618564844131469727E+00   -0.159000959197775531E+07   -0.600646350544151630E+01    1
    0.163116955757141113E+01   -0.137326598167419434E+01   -0.152875792980194092E+02    0.201653063297271729E+00    0.419890463352203369E+00   -0.157280568946771976E+07   -0.600896350544152469E+01    1
    0.165075445175170898E+01   -0.150331377983093262E+01   -0.154181417226791382E+02    0.926322638988494873E+00    0.424434661865234375E+00   -0.156827026620736928E+07   -0.601146350544151886E+01    1
    0.139129948616027832E+01    0.423905670642852783E+01   -0.151246680021286011E+02    0.827051103115081787E+00    0.230498313903808594E+00   -0.156161498141103750E+07   -0.601396350544150859E+01    1
    0.123618698120117188E+01    0.276908278465270996E+00   -0.151821774244308472E+02    0.469565153121948242E+00    0.294952332973480225E+00   -0.155343504330718936E+07   -0.601646350544151520E+01    1
    0.196391105651855469E+00   -0.174828290939331055E+01   -0.150964332818984985E+02    0.187785387039184570E+00    0.279124677181243896E+00   -0.155141400831145467E+07   -0.601896350544151559E+01    1
   -0.154882955551147461E+01    0.157608568668365479E+01   -0.151555066108703613E+02    0.265972614288330078E-01    0.838063001632690430E+00   -0.154888773790556169E+07   -0.602146350544152753E+01    1
   -0.782213687896728516E+00   -0.269635736942291260E+01   -0.152565611600875854E+02    0.606765568256378174E+00    0.609994947910308838E+00   -0.154638428245992819E+07   -0.602396350544153325E+01    1
    0.162909030914306641E-01    0.203480601310729980E+01   -0.150746576786041260E+02    0.516902327537536621E+00    0.114292562007904053E+00   -0.150213276601253892E+07   -0.602646350544152298E+01    1
    0.105618953704833984E+01   -0.113848805427551270E+01   -0.152903698682785034E+02    0.847876012325286865E+00    0.619855284690856934E+00   -0.150193941376706515E+07   -0.602896350544150561E+01    1
    0.132264256477355957E+01    0.322772800922393799E+01   -0.152234240770339966E+02    0.953906595706939697E+00    0.478494048118591309E+00   -0.149484948302212800E+07   -0.603146350544150955E+01    1
    0.738670825958251953E+00   -0.307706415653228760E+01   -0.153081575632095337E+02    0.271909534931182861E+00    0.238974511623382568E+00   -0.148944416493588989E+07   -0.603396350544152682E+01    1
   -0.659831047058105469E+00    0.240242004394531250E+01   -0.150843071937561035E+02    0.685817718505859375E+00    0.785561859607696533E+00   -0.147622325180599303E+07   -0.603646350544153165E+01    1
    0.328377485275268555E+00   -0.461710929870605469E+01   -0.153899273872375488E+02    0.836450099945068359E+00    0.903528630733489990E+00   -0.145596715045826742E+07   -0.603896350544152227E+01    1
   -0.376820325851440430E+00   -0.168364584445953369E+01   -0.153132719993591309E+02    0.514881372451782227E+00    0.259642481803894043E+00   -0.145560019814394019E+07   -0.604146350544151556E+01    1
    0.245832681655883789E+00    0.193697273731231689E+01   -0.151224564313888550E+02    0.604264914989471436E+00    0.369699656963348389E+00   -0.145548955735376198E+07   -0.604396350544152039E+01    1
   -0.179916310310363770E+01    0.219350993633270264E+01   -0.154871660470962524E+02    0.398451089859008789E-01    0.890870690345764160E-01   -0.145115933601357532E+07   -0.604646350544152966E+01    1
    0.853702306747436523E+00    0.368472933769226074E+00   -0.152446242570877075E+02    0.622900485992431641E+00    0.542249560356140137E+00   -0.144516671110390150E+07   -0.604896350544152206E+01    1
    0.193399238586425781E+01    0.195971250534057617E+01   -0.154325895309448242E+02    0.240365207195281982E+00    0.773285806179046631E+00   -0.144445406749310484E+07   -0.605146350544152156E+01    1
    0.111365342140197754E+01   -0.203963637351989746E+01   -0.153614459037780762E+02    0.152732014656066895E+00    0.367721498012542725E+00   -0.144331138050615415E+07   -0.605396350544152995E+01    1
   -0.918479442596435547E+00    0.176941931247711182E+01   -0.152163641452789307E+02    0.330967247486114502E+00    0.428918242454528809E+00   -0.143825413697443111E+07   -0.605646350544151790E+01    1
   -0.158880901336669922E+01    0.372431933879852295E+01   -0.153903905153274536E+02    0.964060842990875244E+00    0.961913645267486572E+00   -0.142260305294252094E+07   -0.605896350544151829E+01    1
   -0.877469062805175781E+00    0.105382978916168213E+01   -0.152923525571823120E+02    0.442990958690643311E+00    0.481890499591827393E+00   -0.140977462102075620E+07   -0.606146350544153112E+01    1
    0.163926720619201660E+01   -0.135846853256225586E+01   -0.155099372863769531E+02    0.325074255466461182E+00    0.816067397594451904E+00   -0.140916553379376768E+07   -0.606396350544153950E+01    1
    0.794439077377319336E+00    0.327298939228057861E+01   -0.150844852924346924E+02    0.280289828777313232E+00    0.924407839775085449E+00   -0.140160207986084954E+07   -0.606646350544153368E+01    1
   -0.193978452682495117E+01    0.233390450477600098E+01   -0.157735848426818848E+02    0.609400749206542969E+00    0.480888485908508301E-01   -0.138425408607142163E+07   -0.606896350544153407E+01    1
   -0.558927059173583984E+00    0.602000951766967773E+00   -0.154592714309692383E+02    0.992178678512573242E+00    0.113737285137176514E+00   -0.138325451741275727E+07   -0.607146350544153712E+01    1
    0.145076155662536621E+01    0.300492525100708008E+01   -0.153900243043899536E+02    0.958450138568878174E+00    0.889593899250030518E+00   -0.137837310511904140E+07   -0.607396350544151886E+01    1
   -0.399268388748168945E+00   -0.490157961845397949E+01   -0.155575118064880371E+02    0.408181965351104736E+00    0.426662445068359375E+00   -0.137491922302752128E+07   -0.607646350544150149E+01    1
    0.950434207916259766E-01   -0.494333505630493164E+00   -0.153081593513488770E+02    0.797436356544494629E+00    0.892769396305084229E+00   -0.137044080518212193E+07   -0.607896350544150277E+01    1
   -0.165808653831481934E+01   -0.348077714443206787E+01   -0.158707848787307739E+02    0.752664804458618164E+00    0.880875706672668457E+00   -0.135096488443135773E+07   -0.608146350544151737E+01    1
    0.138829612731933594E+01   -0.143950343132019043E+01   -0.157075105905532837E+02    0.837610781192779541E+00    0.797330141067504883E-01   -0.135073032153694774E+07   -0.608396350544153197E+01    1
   -0.883496046066284180E+00    0.344669997692108154E+01   -0.152877960205078125E+02    0.605176687240600586E-01    0.424398183822631836E-01   -0.134727272608043649E+07   -0.608646350544153236E+01    1
   -0.164066004753112793E+01   -0.199823558330535889E+01   -0.159814113378524780E+02    0.990571260452270508E+00    0.104649066925048828E+00   -0.134410686604679795E+07   -0.608896350544152032E+01    1
    0.912986993789672852E+00    0.180648684501647949E+01   -0.153148258924484253E+02    0.476785898208618164E+00    0.645452022552490234E+00   -0.134233513739341963E+07   -0.609146350544151804E+01    1
   -0.122745037078857422E+01    0.162362635135650635E+01   -0.154271299839019775E+02    0.484496593475341797E+00    0.823580324649810791E+00   -0.134216097345038108E+07   -0.609396350544151844E+01    1
    0.180048084259033203E+01    0.325667798519134521E+01   -0.157206945419311523E+02    0.630337476730346680E+00    0.452754497528076172E-01   -0.129688219171255594E+07   -0.609646350544151083E+01    1
    0.745963573455810547E+00    0.206673085689544678E+01   -0.154834477901458740E+02    0.692524731159210205E+00    0.592889785766601562E-01   -0.128768650199659774E+07   -0.609896350544150234E+01    1
    0.148077702522277832E+01    0.688064098358154297E-01   -0.155536372661590576E+02    0.558853149414062500E-02    0.811129331588745117E+00   -0.128437846602976113E+07   -0.610146350544149918E+01    1
    0.140752196311950684E+01    0.967085361480712891E+00   -0.156395033597946167E+02    0.566072583198547363E+00    0.395476698875427246E+00   -0.127034810696869507E+07   -0.610396350544150579E+01    1
   -0.556895256042480469E+00   -0.203941881656646729E+01   -0.156266233921051025E+02    0.606101155281066895E+00    0.466793596744537354E+00   -0.126746630645056651E+07   -0.610646350544152394E+01    1
    0.667688131332397461E+00   -0.257824420928955078E+01   -0.156446124315261841E+02    0.758008003234863281E+00    0.566440641880035400E+00   -0.126482332651607133E+07   -0.610896350544153233E+01    1
   -0.161931276321411133E+01   -0.185966074466705322E+01   -0.158636155128479004E+02    0.847864747047424316E-01    0.517831325531005859E+00   -0.126473380709997076E+07   -0.611146350544151318E+01    1
    0.187479496002197266E+01   -0.457893490791320801E+01   -0.161259773969650269E+02    0.691653192043304443E+00    0.325115680694580078E+00   -0.125710929980293219E+07   -0.611396350544150202E+01    1
   -0.415679931640625000E+00   -0.374126195907592773E+01   -0.156962578296661377E+02    0.328453123569488525E+00    0.281059443950653076E+00   -0.125389594903987367E+07   -0.611646350544151840E+01    1
    0.127859115600585938E+01   -0.230011880397796631E+01   -0.157999745607376099E+02    0.993529677391052246E+00    0.682877838611602783E+00   -0.125187365479477029E+07   -0.611896350544151613E+01    1
    0.976521968841552734E-01    0.381183624267578125E+01   -0.152866019010543823E+02    0.112903118133544922E+00    0.307124495506286621E+00   -0.124958601409089332E+07   -0.612146350544151030E+01    1
   -0.940978288650512695E+00    0.115633368492126465E+01   -0.156465407609939575E+02    0.928969383239746094E+00    0.558765947818756104E+00   -0.123660541874809423E+07   -0.612396350544150803E+01    1
    0.128386282920837402E+01    0.147271752357482910E+01   -0.156363086700439453E+02    0.773270249366760254E+00    0.637439250946044922E+00   -0.123471357841335214E+07   -0.612646350544151108E+01    1
    0.659260034561157227E+00    0.705476999282836914E+00   -0.154499262571334839E+02    0.518189668655395508E-01    0.497811973094940186E+00   -0.123332090187340509E+07   -0.612896350544151858E+01    1
    0.851698637008666992E+00    0.764742493629455566E+00   -0.155065863132476807E+02    0.579023480415344238E+00    0.867438971996307373E+00   -0.123222827023637039E+07   -0.613146350544150476E+01    1
    0.169522953033447266E+01   -0.499652922153472900E+01   -0.159705862998962402E+02    0.442677736282348633E-02    0.821194827556610107E+00   -0.122337734483213141E+07   -0.613396350544150160E+01    1
    0.288559436798095703E+00   -0.295528709888458252E+01   -0.156212396621704102E+02    0.956928730010986328E-01    0.485865712165832520E+00   -0.121589202899256768E+07   -0.613646350544149932E+01    1
   -0.196390581130981445E+01    0.195461094379425049E+01   -0.160271941423416138E+02    0.240556836128234863E+00    0.163631379604339600E+00   -0.121076236986750970E+07   -0.613896350544150327E+01    1
   -0.901297330856323242E+00    0.397738873958587646E+01   -0.155816985368728638E+02    0.949470162391662598E+00    0.465005457401275635E+00   -0.120641113160840026E+07   -0.614146350544151343E+01    1
   -0.134497570991516113E+01    0.280884623527526855E+01   -0.156598269939422607E+02    0.614616036415100098E+00    0.871757388114929199E+00   -0.120226542094309209E+07   -0.614396350544152714E+01    1
    0.166600513458251953E+01   -0.185176253318786621E+01   -0.160214163064956665E+02    0.650328993797302246E+00    0.203970491886138916E+00   -0.119789105863345833E+07   -0.614646350544152309E+01    1
    0.103763914108276367E+01   -0.478890299797058105E+01   -0.158623241186141968E+02    0.199808955192565918E+00    0.471871078014373779E+00   -0.119507346227023005E+07   -0.614896350544151282E+01    1
   -0.133256292343139648E+01   -0.201721727848052979E+01   -0.158567065000534058E+02    0.269114673137664795E+00    0.923906445503234863E+00   -0.118836121827521059E+07   -0.615146350544152742E+01    1
    0.173536157608032227E+01   -0.164522826671600342E+01   -0.159834748506546021E+02    0.330162525177001953E+00    0.397835433483123779E+00   -0.118690651826643338E+07   -0.615396350544151360E+01    1
    0.241991043090820312E+00    0.156138479709625244E+01   -0.155369918346405029E+02    0.260401725769042969E+00    0.941998362541198730E-01   -0.118562690837048250E+07   -0.615646350544150067E+01    1
    0.303130388259887695E+00   -0.113499283790588379E+01   -0.155870110988616943E+02    0.154349029064178467E+00    0.719048678874969482E+00   -0.117085039218934928E+07   -0.615896350544150195E+01    1
   -0.165102052688598633E+01   -0.151026368141174316E+01   -0.160650347471237183E+02    0.598769962787628174E+00    0.850041151046752930E+00   -0.116787316720837681E+07   -0.616146350544151922E+01    1
    0.775870800018310547E+00    0.235067129135131836E+01   -0.154865123033523560E+02    0.117538034915924072E+00    0.855499088764190674E+00   -0.115992770058740140E+07   -0.616396350544152849E+01    1
    0.500117301940917969E+00    0.158918619155883789E+01   -0.155161314010620117E+02    0.429157793521881104E+00    0.892517268657684326E+00   -0.115886166279409220E+07   -0.616646350544150668E+01    1
   -0.449602365493774414E+00    0.625852346420288086E+00   -0.156881285905838013E+02    0.403446316719055176E+00    0.912121534347534180E-01   -0.115589737379760086E+07   -0.616896350544149996E+01    1
   -0.138650679588317871E+01   -0.304834663867950439E+01   -0.159782220125198364E+02    0.937076210975646973E-01    0.881629765033721924E+00   -0.115270065366500639E+07   -0.617146350544152167E+01    1
    0.111840677261352539E+01   -0.487458169460296631E+01   -0.159118845462799072E+02    0.215841054916381836E+00    0.931029796600341797E+00   -0.114927874733983679E+07   -0.617396350544153449E+01    1
   -0.650390863418579102E+00    0.989062786102294922E+00   -0.158894981145858765E+02    0.966647982597351074E+00    0.166937708854675293E-01   -0.112440083577041049E+07   -0.617646350544151179E+01    1
   -0.621531724929809570E+00   -0.102526247501373291E+01   -0.157843505144119263E+02    0.502950191497802734E+00    0.761538445949554443E+00   -0.111310358979694196E+07   -0.617896350544150152E+01    1
    0.192463397979736328E-01    0.665860176086425781E+00   -0.156638073921203613E+02    0.102839887142181396E+00    0.195068418979644775E+00   -0.110765723649365269E+07   -0.618146350544150103E+01    1
   -0.113292407989501953E+01   -0.338927745819091797E+01   -0.160778753757476807E+02    0.549332737922668457E+00    0.717364132404327393E+00   -0.110114450811789581E+07   -0.618396350544151829E+01    1
    0.732377290725708008E+00    0.996643900871276855E+00   -0.156978199481964111E+02    0.286925315856933594E+00    0.960280418395996094E+00   -0.106913645970264520E+07   -0.618646350544152934E+01    1
   -0.193595194816589355E+01    0.592640638351440430E+00   -0.162648693323135376E+02    0.229247808456420898E-01    0.771228015422821045E+00   -0.105560232992008538E+07   -0.618896350544151730E+01    1
   -0.146052598953247070E+00   -0.186625063419342041E+01   -0.158945653438568115E+02    0.843521773815155029E+00    0.950637400150299072E+00   -0.105066624745506165E+07   -0.619146350544153012E+01    1
   -0.180330324172973633E+01   -0.358598113059997559E+01   -0.165406197309494019E+02    0.251133143901824951E+00    0.286651968955993652E+00   -0.104055120695869904E+07   -0.619396350544153673E+01    1
    0.803062915802001953E-01   -0.108917951583862305E+00   -0.158902766704559326E+02    0.497360527515411377E+00    0.182855963706970215E+00   -0.103291737681349076E+07   -0.619646350544151137E+01    1
   -0.184178352355957031E-02    0.891730189323425293E+00   -0.159156764745712280E+02    0.604812681674957275E+00    0.256595611572265625E-01   -0.101990535659900529E+07   -0.619896350544150465E+01    1
   -0.507619142532348633E+00   -0.352300941944122314E+01   -0.160362896919250488E+02    0.473794877529144287E+00    0.982744872570037842E+00   -0.101097668241768680E+07   -0.620146350544151748E+01    1
   -0.198887705802917480E+01   -0.135567188262939453E+00   -0.167101753950119019E+02    0.835002481937408447E+00    0.528306365013122559E-01   -0.100305351501039381E+07   -0.620396350544150987E+01    1
    0.491261243820190430E+00    0.128763139247894287E+01   -0.158206897974014282E+02    0.490667343139648438E+00    0.739952385425567627E+00   -0.100264572011424566E+07   -0.620646350544149783E+01    1
    0.358280658721923828E+00    0.349968492984771729E+01   -0.157095072269439697E+02    0.688195824623107910E-01    0.357153594493865967E+00   -0.100109537815706932E+07   -0.620896350544150710E+01    1
   -0.193380331993103027E+01   -0.229413390159606934E+01   -0.166330633163452148E+02    0.782882809638977051E+00    0.970167875289916992E+00   -0.994338384596789605E+06   -0.621146350544150838E+01    1
    0.504341125488281250E-01   -0.234178960323333740E+01   -0.160663325786590576E+02    0.497144818305969238E+00    0.232832252979278564E+00   -0.989388795989298611E+06   -0.621396350544150700E+01    1
    0.132123231887817383E+01   -0.214550971984863281E+01   -0.162929098606109619E+02    0.921104073524475098E+00    0.434318840503692627E+00   -0.988828763838443323E+06   -0.621646350544150472E+01    1
   -0.126472473144531250E+01   -0.399156928062438965E+01   -0.164637383222579956E+02    0.159695267677307129E+00    0.105554759502410889E+00   -0.957012035059074406E+06   -0.621896350544153709E+01    1
   -0.343487977981567383E+00   -0.840290188789367676E+00   -0.160989410877227783E+02    0.366492748260498047E+00    0.637232661247253418E-01   -0.949722754955415963E+06   -0.622146350544152416E+01    1
   -0.163675665855407715E+01    0.229706406593322754E+01   -0.163561928272247314E+02    0.698728799819946289E+00    0.786617279052734375E+00   -0.931940672599620768E+06   -0.622396350544153076E+01    1
    0.144817543029785156E+01   -0.194319128990173340E+01   -0.163994640111923218E+02    0.486895024776458740E+00    0.249775290489196777E+00   -0.929818182584212511E+06   -0.622646350544153204E+01    1
   -0.107286620140075684E+01    0.237767457962036133E+01   -0.160818146467208862E+02    0.170086741447448730E+00    0.404859364032745361E+00   -0.926647125068536727E+06   -0.622896350544151112E+01    1
    0.731683492660522461E+00    0.368891894817352295E+01   -0.160153291225433350E+02    0.475047886371612549E+00    0.179741382598876953E-01   -0.916182352583052241E+06   -0.623146350544149907E+01    1
   -0.183401513099670410E+01   -0.185186803340911865E+01   -0.166677206754684448E+02    0.372885584831237793E+00    0.923734784126281738E+00   -0.911855214406959945E+06   -0.623396350544151101E+01    1
    0.149202346801757812E-01   -0.360122740268707275E+01   -0.162725744247436523E+02    0.631731748580932617E+00    0.440367758274078369E+00   -0.906732057766789570E+06   -0.623646350544152739E+01    1
   -0.146247076988220215E+01   -0.399528205394744873E+01   -0.167860912084579468E+02    0.918106675148010254E+00    0.258697748184204102E+00   -0.903905469875827315E+06   -0.623896350544154199E+01    1
   -0.673925876617431641E+00    0.112597882747650146E+01   -0.159983063936233521E+02    0.236798524856567383E-01    0.848159193992614746E+00   -0.901560222531185369E+06   -0.624146350544154416E+01    1
    0.430911064147949219E+00   -0.110925614833831787E+01   -0.160871325731277466E+02    0.160360336303710938E+00    0.540498077869415283E+00   -0.900335603230283712E+06   -0.624396350544154188E+01    1
   -0.108234405517578125E+01   -0.336465537548065186E+01   -0.164691381454467773E+02    0.285307168960571289E-01    0.102762222290039062E+00   -0.889237844431769219E+06   -0.624646350544154139E+01    1
    0.785055875778198242E+00    0.185853481292724609E+01   -0.160463122129440308E+02    0.148908197879791260E+00    0.452391445636749268E+00   -0.884779464493779698E+06   -0.624896350544154089E+01    1
   -0.172281241416931152E+01    0.179193139076232910E+01   -0.165005289316177368E+02    0.535775721073150635E+00    0.916339576244354248E+00   -0.880123261892618844E+06   -0.625146350544151908E+01    1
   -0.308959722518920898E+00   -0.124700784683227539E+01   -0.162021292448043823E+02    0.232304275035858154E+00    0.255430936813354492E+00   -0.875086572275999351E+06   -0.625396350544150437E+01    1
    0.213203191757202148E+00   -0.272681713104248047E+01   -0.162146311998367310E+02    0.144893050193786621E+00    0.691077351570129395E+00   -0.857131184077393031E+06   -0.625646350544151275E+01    1
   -0.180451655387878418E+01    0.274373173713684082E+01   -0.166930428743362427E+02    0.764676988124847412E+00    0.355193912982940674E+00   -0.854883344740688917E+06   -0.625896350544152913E+01    1
