   -0.199361658096313477E+01   -0.361360967159271240E+01   -0.150992624759674072E+02   -0.202158345213298942E+07   -0.599146350544150419E+01    1
    0.195000553131103516E+01   -0.356263637542724609E+01   -0.150541119575500488E+02   -0.195484144777389383E+07   -0.599396350544151169E+01    1
   -0.655068635940551758E+00   -0.495353579521179199E+01   -0.150367512702941895E+02   -0.181786499530389020E+07   -0.599646350544151474E+01    1
    0.251616001129150391E+00   -0.477248966693878174E+01   -0.150302706956863403E+02   -0.176677187045591907E+07   -0.599896350544151957E+01    1
   -0.177555108070373535E+01    0.383977591991424561E+01   -0.150058608055114746E+02   -0.176313048078902648E+07   -0.600146350544151552E+01    1
    0.128809809684753418E+01   -0.182193517684936523E+01   -0.151117486953735352E+02   -0.170332968779830239E+07   -0.600396350544151858E+01    1
   -0.728525638580322266E+00   -0.420207560062408447E+01   -0.151923226118087769E+02   -0.168420099393038685E+07   -0.600646350544151630E+01    1
    0.114485788345336914E+01    0.654911994934082031E+00   -0.150271317958831787E+02   -0.166180274461708916E+07   -0.600896350544152469E+01    1
   -0.150011253356933594E+01    0.169601261615753174E+01   -0.151433776617050171E+02   -0.166163263282600231E+07   -0.601146350544151886E+01    1
   -0.113100624084472656E+01   -0.467535674571990967E+01   -0.153584139347076416E+02   -0.165107456909370935E+07   -0.601396350544150859E+01    1
   -0.112550806999206543E+01    0.209905445575714111E+01   -0.150759437084197998E+02   -0.161443019787977217E+07   -0.601646350544151520E+01    1
    0.797495603561401367E+00   -0.239548087120056152E+00   -0.150747256278991699E+02   -0.160949733635352482E+07   -0.601896350544151559E+01    1
   -0.166334509849548340E+01   -0.231416046619415283E+01   -0.154840750694274902E+02   -0.160746263294184441E+07   -0.602146350544152753E+01    1
   -0.128957176208496094E+01   -0.151685059070587158E+01   -0.153583023548126221E+02   -0.157178725138618308E+07   -0.602396350544153325E+01    1
    0.180446219444274902E+01   -0.765345692634582520E+00   -0.154271728992462158E+02   -0.156578540173173510E+07   -0.602646350544152298E+01    1
   -0.625739097595214844E+00    0.383218228816986084E+01   -0.150056297779083252E+02   -0.153727941813493683E+07   -0.602896350544150561E+01    1
    0.126774144172668457E+01   -0.377988100051879883E+01   -0.154510073661804199E+02   -0.152649393845222867E+07   -0.603146350544150955E+01    1
   -0.119973492622375488E+01    0.197961091995239258E+01   -0.152322839498519897E+02   -0.152571718285817839E+07   -0.603396350544152682E+01    1
   -0.661186218261718750E+00    0.307567298412322998E+01   -0.150622751712799072E+02   -0.152407596554408292E+07   -0.603646350544153165E+01    1
    0.157419228553771973E+01   -0.393044948577880859E+01   -0.155625704526901245E+02   -0.151657893623397895E+07   -0.603896350544152227E+01    1
   -0.378273725509643555E+00   -0.469387829303741455E+01   -0.154203196763992310E+02   -0.150408702385045541E+07   -0.604146350544151556E+01    1
    0.149913930892944336E+01   -0.463677704334259033E+01   -0.156046189069747925E+02   -0.149545803376614372E+07   -0.604396350544152039E+01    1
    0.140648293495178223E+01    0.412667274475097656E+01   -0.152190295457839966E+02   -0.148140611917384388E+07   -0.604646350544152966E+01    1
   -0.120605540275573730E+01    0.398225128650665283E+01   -0.152348821163177490E+02   -0.146690845437757229E+07   -0.604896350544152206E+01    1
    0.195142745971679688E+00   -0.224206268787384033E+01   -0.153243223428726196E+02   -0.146477688418368902E+07   -0.605146350544152156E+01    1
    0.863686800003051758E+00    0.146078824996948242E+01   -0.152296900749206543E+02   -0.145793868379202043E+07   -0.605396350544152995E+01    1
   -0.161867046356201172E+01   -0.769895315170288086E+00   -0.156269516944885254E+02   -0.145294289407174964E+07   -0.605646350544151790E+01    1
   -0.171276044845581055E+01   -0.323496937751770020E+01   -0.157990454435348511E+02   -0.145229795467939740E+07   -0.605896350544151829E+01    1
