    0.983013629913330078E+01    0.767914175987243652E+01   -0.984697309129908972E+05   -0.599146350544150419E+01    1
    0.941804647445678711E+01    0.966440439224243164E+01   -0.970583671329443750E+05   -0.599396350544151169E+01    1
    0.936384916305541992E+01    0.965121269226074219E+01   -0.960896817969446274E+05   -0.599646350544151474E+01    1
   -0.998583197593688965E+01   -0.831972002983093262E+01   -0.948453967212004936E+05   -0.599896350544151957E+01    1
   -0.995732426643371582E+01   -0.677897930145263672E+01   -0.899745814764458191E+05   -0.600146350544151552E+01    1
    0.942676067352294922E+01    0.702784776687622070E+01   -0.897968491419939382E+05   -0.600396350544151858E+01    1
    0.948422670364379883E+01    0.652086257934570312E+01   -0.893589427082641196E+05   -0.600646350544151630E+01    1
   -0.974987983703613281E+01   -0.768814206123352051E+01   -0.891031032014599332E+05   -0.600896350544152469E+01    1
    0.985979676246643066E+01    0.339897513389587402E+01   -0.870887061170105881E+05   -0.601146350544151886E+01    1
    0.915423750877380371E+01    0.716166138648986816E+01   -0.856965371041767503E+05   -0.601396350544150859E+01    1
    0.911791324615478516E+01    0.720688104629516602E+01   -0.852305545742432732E+05   -0.601646350544151520E+01    1
    0.884799838066101074E+01    0.834188461303710938E+01   -0.839224458680810494E+05   -0.601896350544151559E+01    1
    0.885936141014099121E+01    0.816618561744689941E+01   -0.836364368169113732E+05   -0.602146350544152753E+01    1
    0.937636733055114746E+01    0.473320126533508301E+01   -0.828251885876017041E+05   -0.602396350544153325E+01    1
    0.847580075263977051E+01    0.997699379920959473E+01   -0.823405462210277183E+05   -0.602646350544152298E+01    1
    0.992256402969360352E+01    0.113319516181945801E+01   -0.821537822985426319E+05   -0.602896350544150561E+01    1
    0.883220791816711426E+01    0.775040030479431152E+01   -0.821041527336488216E+05   -0.603146350544150955E+01    1
   -0.930409789085388184E+01   -0.754641413688659668E+01   -0.815394455126564280E+05   -0.603396350544152682E+01    1
    0.898174643516540527E+01    0.618463397026062012E+01   -0.803715044358317537E+05   -0.603646350544153165E+01    1
    0.966124176979064941E+01    0.200798869132995605E+01   -0.802784596634043119E+05   -0.603896350544152227E+01    1
   -0.991291642189025879E+01   -0.311112761497497559E+01   -0.793149832315007952E+05   -0.604146350544151556E+01    1
    0.997547626495361328E+01   -0.171145439147949219E+01   -0.758344958905008825E+05   -0.604396350544152039E+01    1
    0.867875933647155762E+01    0.609680056571960449E+01   -0.754707713263511105E+05   -0.604646350544152966E+01    1
    0.907274603843688965E+01    0.364528417587280273E+01   -0.753273811055194092E+05   -0.604896350544152206E+01    1
   -0.974299192428588867E+01   -0.256397962570190430E+01   -0.752941701481712662E+05   -0.605146350544152156E+01    1
    0.922122716903686523E+01    0.222361445426940918E+01   -0.740597179829439992E+05   -0.605396350544152995E+01    1
   -0.846718907356262207E+01   -0.956673264503479004E+01   -0.740047902795610862E+05   -0.605646350544151790E+01    1
    0.842328429222106934E+01    0.703885674476623535E+01   -0.739666365618991258E+05   -0.605896350544151829E+01    1
   -0.923463106155395508E+01   -0.488111972808837891E+01   -0.735213380827356450E+05   -0.606146350544153112E+01    1
    0.984029412269592285E+01   -0.196557044982910156E+01   -0.731801640505767573E+05   -0.606396350544153950E+01    1
    0.803683280944824219E+01    0.881639599800109863E+01   -0.726090516885004763E+05   -0.606646350544153368E+01    1
    0.907349348068237305E+01    0.248755693435668945E+01   -0.724924917873456579E+05   -0.606896350544153407E+01    1
    0.801375746726989746E+01    0.865467429161071777E+01   -0.718653736116047221E+05   -0.607146350544153712E+01    1
    0.846898198127746582E+01    0.533726096153259277E+01   -0.704646448625560442E+05   -0.607396350544151886E+01    1
   -0.929508924484252930E+01   -0.308525800704956055E+01   -0.699332275678682490E+05   -0.607646350544150149E+01    1
   -0.863419651985168457E+01   -0.632538557052612305E+01   -0.683065669182664133E+05   -0.607896350544150277E+01    1
    0.933219075202941895E+01   -0.109722018241882324E+01   -0.677750671881509479E+05   -0.608146350544151737E+01    1
    0.948043704032897949E+01   -0.238912940025329590E+01   -0.669272859237076482E+05   -0.608396350544153197E+01    1
   -0.929565191268920898E+01   -0.171775817871093750E+01   -0.666262446443153458E+05   -0.608646350544153236E+01    1
    0.953356623649597168E+01   -0.302250146865844727E+01   -0.662411749530893867E+05   -0.608896350544152032E+01    1
    0.916820883750915527E+01   -0.830798149108886719E+00   -0.660441071768817928E+05   -0.609146350544151804E+01    1
    0.867518067359924316E+01    0.206083416938781738E+01   -0.656932042997998651E+05   -0.609396350544151844E+01    1
   -0.840227127075195312E+01   -0.639152884483337402E+01   -0.651653534255468039E+05   -0.609646350544151083E+01    1
    0.979370713233947754E+01   -0.549595952033996582E+01   -0.643680017728776511E+05   -0.609896350544150234E+01    1
    0.960970282554626465E+01   -0.454879283905029297E+01   -0.638928404981676722E+05   -0.610146350544149918E+01    1
    0.897192358970642090E+01   -0.812287330627441406E+00   -0.633272239961877058E+05   -0.610396350544150579E+01    1
   -0.851234674453735352E+01   -0.463730573654174805E+01   -0.625421095520440867E+05   -0.610646350544152394E+01    1
   -0.993476390838623047E+01    0.415800690650939941E+01   -0.619301023579607863E+05   -0.610896350544153233E+01    1
    0.743027567863464355E+01    0.771194934844970703E+01   -0.613100710571401214E+05   -0.611146350544151318E+01    1
   -0.935107707977294922E+01    0.952715873718261719E+00   -0.611774744899169964E+05   -0.611396350544150202E+01    1
    0.816827178001403809E+01    0.308444738388061523E+01   -0.609634156799566117E+05   -0.611646350544151840E+01    1
   -0.747852921485900879E+01   -0.992862820625305176E+01   -0.608040157965428079E+05   -0.611896350544151613E+01    1
   -0.797872543334960938E+01   -0.682694315910339355E+01   -0.603477343398939774E+05   -0.612146350544151030E+01    1
    0.916929006576538086E+01   -0.423193693161010742E+01   -0.585680579175951207E+05   -0.612396350544150803E+01    1
    0.686394691467285156E+01    0.983055114746093750E+01   -0.584415633414598706E+05   -0.612646350544151108E+01    1
    0.717100381851196289E+01    0.787168860435485840E+01   -0.581667304528605164E+05   -0.612896350544151858E+01    1
    0.791787147521972656E+01    0.333585500717163086E+01   -0.581389458825510301E+05   -0.613146350544150476E+01    1
   -0.996313571929931641E+01    0.627349019050598145E+01   -0.576440920865967855E+05   -0.613396350544150160E+01    1
    0.805967807769775391E+01    0.211342453956604004E+01   -0.573719983995625298E+05   -0.613646350544149932E+01    1
   -0.919268846511840820E+01    0.212247252464294434E+01   -0.564554090706343486E+05   -0.613896350544150327E+01    1
   -0.998916506767272949E+01    0.720945715904235840E+01   -0.559861431095720836E+05   -0.614146350544151343E+01    1
   -0.844150900840759277E+01   -0.175747513771057129E+01   -0.550898360956491670E+05   -0.614396350544152714E+01    1
   -0.815693736076354980E+01   -0.336460590362548828E+01   -0.549122080603671275E+05   -0.614646350544152309E+01    1
    0.662811398506164551E+01    0.954889774322509766E+01   -0.547220119554061748E+05   -0.614896350544151282E+01    1
   -0.733903408050537109E+01   -0.801116108894348145E+01   -0.545930905578952807E+05   -0.615146350544152742E+01    1
    0.781429767608642578E+01    0.229847908020019531E+01   -0.545562577330062559E+05   -0.615396350544151360E+01    1
    0.733551025390625000E+01    0.476851344108581543E+01   -0.536000005254979696E+05   -0.615646350544150067E+01    1
    0.914587378501892090E+01   -0.655510783195495605E+01   -0.534849062136428038E+05   -0.615896350544150195E+01    1
   -0.851194381713867188E+01   -0.143836736679077148E+00   -0.525292532069278968E+05   -0.616146350544151922E+01    1
    0.696597456932067871E+01    0.605929255485534668E+01   -0.516149122060200680E+05   -0.616396350544152849E+01    1
   -0.779852509498596191E+01   -0.379737496376037598E+01   -0.512874154908853234E+05   -0.616646350544150668E+01    1
   -0.968983411788940430E+01    0.770631074905395508E+01   -0.511302444602780088E+05   -0.616896350544149996E+01    1
    0.678506612777709961E+01    0.680373072624206543E+01   -0.508950919805852391E+05   -0.617146350544152167E+01    1
    0.639964818954467773E+01    0.892828941345214844E+01   -0.505087851139068080E+05   -0.617396350544153449E+01    1
   -0.965413808822631836E+01    0.829068899154663086E+01   -0.495196685919145384E+05   -0.617646350544151179E+01    1
   -0.824359774589538574E+01   -0.242973566055297852E+00   -0.493883480655571475E+05   -0.617896350544150152E+01    1
    0.876949548721313477E+01   -0.644304871559143066E+01   -0.490144810971051411E+05   -0.618146350544150103E+01    1
   -0.938509941101074219E+01    0.695068240165710449E+01   -0.488735861782811771E+05   -0.618396350544151829E+01    1
    0.632022380828857422E+01    0.858682632446289062E+01   -0.488266656334542931E+05   -0.618646350544152934E+01    1
   -0.916435956954956055E+01    0.573787689208984375E+01   -0.485827322266935153E+05   -0.618896350544151730E+01    1
   -0.812108874320983887E+01   -0.495454072952270508E+00   -0.484072280874440185E+05   -0.619146350544153012E+01    1
    0.823520660400390625E+01   -0.357466697692871094E+01   -0.480130051299803163E+05   -0.619396350544153673E+01    1
    0.802738904953002930E+01   -0.263692617416381836E+01   -0.473039645226235516E+05   -0.619646350544151137E+01    1
    0.632643818855285645E+01    0.778007984161376953E+01   -0.472689063907741656E+05   -0.619896350544150465E+01    1
    0.880595803260803223E+01   -0.780850291252136230E+01   -0.468903687589923429E+05   -0.620146350544151748E+01    1
   -0.881090641021728516E+01    0.463766217231750488E+01   -0.464858703957352700E+05   -0.620396350544150987E+01    1
   -0.909505367279052734E+01    0.654532790184020996E+01   -0.461696872873740431E+05   -0.620646350544149783E+01    1
   -0.827445745468139648E+01    0.156293511390686035E+01   -0.461292568229124590E+05   -0.620896350544150710E+01    1
    0.782914042472839355E+01   -0.213550806045532227E+01   -0.458935792063492336E+05   -0.621146350544150838E+01    1
   -0.732673525810241699E+01   -0.390245437622070312E+01   -0.457741072444539022E+05   -0.621396350544150700E+01    1
   -0.663215160369873047E+01   -0.793606519699096680E+01   -0.457408832767652711E+05   -0.621646350544150472E+01    1
   -0.735781431198120117E+01   -0.361829996109008789E+01   -0.455714993056111125E+05   -0.621896350544153709E+01    1
    0.769948244094848633E+01   -0.159279942512512207E+01   -0.453862698220403254E+05   -0.622146350544152416E+01    1
   -0.662471175193786621E+01   -0.770297169685363770E+01   -0.451815218359691571E+05   -0.622396350544153076E+01    1
   -0.856408238410949707E+01    0.392346620559692383E+01   -0.449508568613975658E+05   -0.622646350544153204E+01    1
   -0.855433821678161621E+01    0.398731589317321777E+01   -0.447140480184364424E+05   -0.622896350544151112E+01    1
    0.716726541519165039E+01    0.133721947669982910E+01   -0.446752226611028454E+05   -0.623146350544149907E+01    1
    0.820786595344543457E+01   -0.542687416076660156E+01   -0.442326332635842919E+05   -0.623396350544151101E+01    1
   -0.797753334045410156E+01    0.839917659759521484E+00   -0.440539100004841166E+05   -0.623646350544152739E+01    1
   -0.718485355377197266E+01   -0.372261404991149902E+01   -0.437622307629453135E+05   -0.623896350544154199E+01    1
    0.685141563415527344E+01    0.248565673828125000E+01   -0.431771442048345634E+05   -0.624146350544154416E+01    1
   -0.796635866165161133E+01    0.130533814430236816E+01   -0.430321290123478975E+05   -0.624396350544154188E+01    1
   -0.651979684829711914E+01   -0.716716051101684570E+01   -0.429042109919387585E+05   -0.624646350544154139E+01    1
   -0.893017292022705078E+01    0.765604496002197266E+01   -0.421684870337715838E+05   -0.624896350544154089E+01    1
    0.615546345710754395E+01    0.587821722030639648E+01   -0.415957798874686196E+05   -0.625146350544151908E+01    1
    0.826485157012939453E+01   -0.744841694831848145E+01   -0.412959818183984462E+05   -0.625396350544150437E+01    1
    0.851989984512329102E+01   -0.930756688117980957E+01   -0.409436287316268426E+05   -0.625646350544151275E+01    1
    0.622438430786132812E+01    0.501525640487670898E+01   -0.407693944832659472E+05   -0.625896350544152913E+01    1
    0.642993688583374023E+01    0.372455239295959473E+01   -0.406960204088677638E+05   -0.626146350544153396E+01    1
   -0.750629186630249023E+01   -0.135183334350585938E+00   -0.405477747524401857E+05   -0.626396350544151304E+01    1
   -0.824642181396484375E+01    0.440371036529541016E+01   -0.404228665631990516E+05   -0.626646350544151076E+01    1
    0.569414019584655762E+01    0.789144158363342285E+01   -0.401823170376660491E+05   -0.626896350544153069E+01    1
   -0.751857995986938477E+01    0.286935567855834961E+00   -0.399018027740448742E+05   -0.627146350544152575E+01    1
   -0.904218554496765137E+01    0.971472382545471191E+01   -0.397307336743208944E+05   -0.627396350544150305E+01    1
   -0.805731296539306641E+01    0.367609381675720215E+01   -0.396508367209189455E+05   -0.627646350544151854E+01    1
    0.846457600593566895E+01   -0.986511588096618652E+01   -0.393999579039470264E+05   -0.627896350544151893E+01    1
    0.588650465011596680E+01    0.622395157814025879E+01   -0.392428347831732463E+05   -0.628146350544150600E+01    1
    0.567438125610351562E+01    0.749666333198547363E+01   -0.392385581419239243E+05   -0.628396350544150373E+01    1
    0.703424215316772461E+01   -0.896251201629638672E+00   -0.391039945409019638E+05   -0.628646350544151566E+01    1
    0.835837602615356445E+01   -0.935278654098510742E+01   -0.390982144682711805E+05   -0.628896350544151872E+01    1
   -0.873406171798706055E+01    0.897221326828002930E+01   -0.376719944425130670E+05   -0.629146350544151289E+01    1
    0.617338776588439941E+01    0.332878470420837402E+01   -0.371898190303035517E+05   -0.629396350544151328E+01    1
   -0.579810500144958496E+01   -0.803310275077819824E+01   -0.366522526452122256E+05   -0.629646350544151456E+01    1
    0.623895764350891113E+01    0.251190543174743652E+01   -0.364711773979291684E+05   -0.629896350544151140E+01    1
   -0.563009023666381836E+01   -0.866550683975219727E+01   -0.360498775719644764E+05   -0.630146350544151979E+01    1
    0.768145203590393066E+01   -0.685147404670715332E+01   -0.359993851505914208E+05   -0.630396350544154327E+01    1
   -0.570638775825500488E+01   -0.815983653068542480E+01   -0.359252083232514997E+05   -0.630646350544153300E+01    1
   -0.868787169456481934E+01    0.973806977272033691E+01   -0.358888407074218121E+05   -0.630896350544153339E+01    1
   -0.705587863922119141E+01   -0.164670944213867188E+00   -0.357428337134668982E+05   -0.631146350544152401E+01    1
    0.615458250045776367E+01    0.258768558502197266E+01   -0.357143659809010278E+05   -0.631396350544150398E+01    1
    0.499205708503723145E+01    0.957538604736328125E+01   -0.356742755824441265E+05   -0.631646350544151769E+01    1
   -0.631888866424560547E+01   -0.439835906028747559E+01   -0.355359677252547044E+05   -0.631896350544152607E+01    1
    0.590310931205749512E+01    0.381507992744445801E+01   -0.351839087404646998E+05   -0.632146350544152202E+01    1
    0.581304669380187988E+01    0.434612989425659180E+01   -0.351537872472675517E+05   -0.632396350544152774E+01    1
   -0.805418610572814941E+01    0.625506281852722168E+01   -0.351176430891367636E+05   -0.632646350544152636E+01    1
   -0.543248295783996582E+01   -0.927335619926452637E+01   -0.351090614212583387E+05   -0.632896350544151876E+01    1
    0.633954882621765137E+01    0.108796834945678711E+01   -0.351075955903037539E+05   -0.633146350544152003E+01    1
   -0.812744855880737305E+01    0.671741127967834473E+01   -0.351009795655166454E+05   -0.633396350544152309E+01    1
    0.684559464454650879E+01   -0.227842211723327637E+01   -0.347670243892216022E+05   -0.633646350544152615E+01    1
   -0.698415160179138184E+01    0.406503677368164062E-03   -0.347122539358604990E+05   -0.633896350544152920E+01    1
   -0.851260781288146973E+01    0.936357498168945312E+01   -0.346901533436047903E+05   -0.634146350544152781E+01    1
   -0.539914369583129883E+01   -0.920203685760498047E+01   -0.346407094467868155E+05   -0.634396350544151222E+01    1
   -0.545397996902465820E+01   -0.876150488853454590E+01   -0.344129443709863117E+05   -0.634646350544149573E+01    1
   -0.766668200492858887E+01    0.437548518180847168E+01   -0.342805184167565894E+05   -0.634896350544151034E+01    1
   -0.519565939903259277E+01   -0.982862472534179688E+01   -0.336983556194562771E+05   -0.635146350544150984E+01    1
   -0.697535037994384766E+01    0.623834133148193359E+00   -0.335579159443620010E+05   -0.635396350544149158E+01    1
   -0.603352546691894531E+01   -0.490530610084533691E+01   -0.335071001425723516E+05   -0.635646350544149996E+01    1
    0.502224445343017578E+01    0.811152219772338867E+01   -0.334561436278097899E+05   -0.635896350544152256E+01    1
   -0.701093792915344238E+01    0.102311491966247559E+01   -0.332445078467608691E+05   -0.636146350544152384E+01    1
    0.756832838058471680E+01   -0.807583928108215332E+01   -0.329276573465290712E+05   -0.636396350544150557E+01    1
   -0.821994423866271973E+01    0.864310741424560547E+01   -0.328876330733934956E+05   -0.636646350544150952E+01    1
    0.540645599365234375E+01    0.533120036125183105E+01   -0.326665154273841472E+05   -0.636896350544151346E+01    1
   -0.668633222579956055E+01   -0.543309450149536133E+00   -0.326184830485385901E+05   -0.637146350544153250E+01    1
    0.751630187034606934E+01   -0.800057888031005859E+01   -0.325265356955465759E+05   -0.637396350544155155E+01    1
    0.555773138999938965E+01    0.426957964897155762E+01   -0.324306172415397486E+05   -0.637646350544152529E+01    1
   -0.771310329437255859E+01    0.585023760795593262E+01   -0.323220519983432423E+05   -0.637896350544150614E+01    1
   -0.643526554107666016E+01   -0.178163766860961914E+01   -0.321987908421358297E+05   -0.638146350544151897E+01    1
    0.671733856201171875E+01   -0.320211529731750488E+01   -0.320036601165150823E+05   -0.638396350544152380E+01    1
   -0.689188122749328613E+01    0.105716466903686523E+01   -0.319992804261839374E+05   -0.638646350544151620E+01    1
    0.613283872604370117E+01    0.739264488220214844E-01   -0.313805209572720232E+05   -0.638896350544153080E+01    1
   -0.676675081253051758E+01    0.917203426361083984E+00   -0.310007520728010677E+05   -0.639146350544153830E+01    1
    0.609581589698791504E+01   -0.348079204559326172E-01   -0.308497141378768829E+05   -0.639396350544151737E+01    1
    0.505974411964416504E+01    0.631070017814636230E+01   -0.308494321254431197E+05   -0.639646350544152220E+01    1
    0.545648574829101562E+01    0.363867044448852539E+01   -0.304235740799192317E+05   -0.639896350544151460E+01    1
    0.640821218490600586E+01   -0.242109656333923340E+01   -0.301972828784885460E+05   -0.640146350544150433E+01    1
    0.540541410446166992E+01    0.378727078437805176E+01   -0.301662350334567236E+05   -0.640396350544151272E+01    1
   -0.662625551223754883E+01    0.739647150039672852E+00   -0.299314375521515649E+05   -0.640646350544151311E+01    1
   -0.729456901550292969E+01    0.497912287712097168E+01   -0.296292274939581002E+05   -0.640896350544153304E+01    1
   -0.771731972694396973E+01    0.763754606246948242E+01   -0.295561941756171946E+05   -0.641146350544155297E+01    1
   -0.723902940750122070E+01    0.470024704933166504E+01   -0.295340509328855260E+05   -0.641396350544154892E+01    1
   -0.517667174339294434E+01   -0.746894717216491699E+01   -0.294895815966389782E+05   -0.641646350544152533E+01    1
    0.655716419219970703E+01   -0.393955945968627930E+01   -0.293415028235692735E+05   -0.641896350544152039E+01    1
   -0.764703750610351562E+01    0.739858984947204590E+01   -0.292542713793453731E+05   -0.642146350544151190E+01    1
   -0.799457430839538574E+01    0.964598417282104492E+01   -0.291443713508008805E+05   -0.642396350544151495E+01    1
   -0.520353078842163086E+01   -0.702698945999145508E+01   -0.290180040191521803E+05   -0.642646350544152956E+01    1
    0.504335999488830566E+01    0.485603332519531250E+01   -0.284022886494590275E+05   -0.642896350544153616E+01    1
   -0.716965913772583008E+01    0.523972988128662109E+01   -0.280571689058413976E+05   -0.643146350544153833E+01    1
   -0.534895062446594238E+01   -0.557560205459594727E+01   -0.280273330059369182E+05   -0.643396350544153695E+01    1
    0.690134286880493164E+01   -0.708145022392272949E+01   -0.280130037447095965E+05   -0.643646350544153023E+01    1
   -0.522772431373596191E+01   -0.624752998352050781E+01   -0.279852110061506610E+05   -0.643896350544152440E+01    1
   -0.567216634750366211E+01   -0.355977296829223633E+01   -0.278059271951982992E+05   -0.644146350544153545E+01    1
   -0.724035739898681641E+01    0.584835529327392578E+01   -0.277960909487420686E+05   -0.644396350544153229E+01    1
    0.415804982185363770E+01    0.941043019294738770E+01   -0.272554506714167364E+05   -0.644646350544153979E+01    1
   -0.614253640174865723E+01   -0.373893976211547852E+00   -0.271599983102228107E+05   -0.644896350544154906E+01    1
   -0.650749206542968750E+01    0.181666016578674316E+01   -0.271473755251318362E+05   -0.645146350544151925E+01    1
    0.525445699691772461E+01    0.243260502815246582E+01   -0.266983685678148177E+05   -0.645396350544149033E+01    1
    0.695253491401672363E+01   -0.853985786437988281E+01   -0.264681767237047388E+05   -0.645646350544149072E+01    1
   -0.538536071777343750E+01   -0.429135918617248535E+01   -0.263471999030528896E+05   -0.645896350544150355E+01    1
   -0.507701277732849121E+01   -0.599297523498535156E+01   -0.262247535681182271E+05   -0.646146350544151460E+01    1
   -0.657926559448242188E+01    0.304653644561767578E+01   -0.259590804841243080E+05   -0.646396350544151854E+01    1
   -0.651849746704101562E+01    0.271103978157043457E+01   -0.259113906973692101E+05   -0.646646350544152693E+01    1
    0.700356364250183105E+01   -0.933981060981750488E+01   -0.258523337234224709E+05   -0.646896350544151133E+01    1
    0.542337417602539062E+01    0.655962228775024414E+00   -0.256410841164871636E+05   -0.647146350544151172E+01    1
    0.496566176414489746E+01    0.344251036643981934E+01   -0.255880973740714726E+05   -0.647396350544154586E+01    1
    0.464642882347106934E+01    0.535108804702758789E+01   -0.255406829294966155E+05   -0.647646350544154359E+01    1
    0.687655925750732422E+01   -0.890372633934020996E+01   -0.253184758462110112E+05   -0.647896350544153865E+01    1
   -0.682025194168090820E+01    0.509082078933715820E+01   -0.251260542667013360E+05   -0.648146350544153194E+01    1
   -0.472767829895019531E+01   -0.719470739364624023E+01   -0.250033752753155677E+05   -0.648396350544150657E+01    1
   -0.681147694587707520E+01    0.532325863838195801E+01   -0.247190121122821656E+05   -0.648646350544150696E+01    1
