   -0.104079647901790118E+01    0.459713902229086813E+01   -0.239927978041038692E+01
   -0.102087778273528862E+01    0.472571099688232721E+01   -0.237728429375340422E+01
   -0.103525534161481048E+01    0.472905428791697169E+01   -0.237200556513391136E+01
   -0.856596534392222608E+00    0.401351931453977073E+01   -0.236678977266586799E+01
   -0.981754183990714679E+00    0.461847750463423345E+01   -0.236456408786264705E+01
   -0.786373733101177308E+00    0.348722626998691254E+01   -0.235470437281129996E+01
   -0.778851651485267027E+00    0.331064125836263834E+01   -0.234820514357791454E+01
   -0.922367806493657127E+00    0.375730016279821122E+01   -0.234276518901107078E+01
   -0.779074996945857023E+00    0.332140664954914300E+01   -0.232758609513215786E+01
   -0.909877244495657322E+00    0.430427414759707716E+01   -0.232395297508196030E+01
   -0.806948580224501555E+00    0.329603899613347551E+01   -0.230708395394090315E+01
   -0.949677163357433685E+00    0.448850674904909397E+01   -0.230627702502645926E+01
   -0.808631789287231229E+00    0.329987831578942092E+01   -0.230416180381933522E+01
   -0.807120462447231901E+00    0.366928921479211922E+01   -0.229121299508373655E+01
   -0.967813846711525372E+00    0.456096351005402134E+01   -0.228519071919807537E+01
   -0.103539469527939687E+01    0.454989702554888353E+01   -0.228210057210097750E+01
   -0.937429755213010196E+00    0.384272517885585074E+01   -0.227629649473650009E+01
   -0.932058460627807506E+00    0.381463392518963040E+01   -0.225715128009915933E+01
   -0.800341777451304637E+00    0.360666734562747671E+01   -0.224089526117314053E+01
   -0.103060217513142049E+01    0.450085525349471105E+01   -0.223764290825252798E+01
   -0.975125136098260015E+00    0.406966514566389215E+01   -0.222646167652348126E+01
   -0.869499154507444416E+00    0.407956998248776870E+01   -0.222139860255470811E+01
   -0.963176095490142714E+00    0.399682465767519091E+01   -0.220514469671797864E+01
   -0.967014832410324487E+00    0.402038586789101515E+01   -0.220474921000137414E+01
   -0.979861975246551609E+00    0.410446643612201711E+01   -0.217407670302741529E+01
   -0.103614551715413405E+01    0.464468675339971071E+01   -0.215335768888252987E+01
   -0.815129882257272342E+00    0.371666317056668305E+01   -0.214511540281570090E+01
   -0.899646203605836803E+00    0.423914023632846693E+01   -0.213298730042935203E+01
   -0.896670203133954402E+00    0.422234532422802111E+01   -0.211552981257163841E+01
   -0.955428055051791958E+00    0.449868902133310478E+01   -0.211085691038900469E+01
   -0.103029996858420603E+01    0.452998611133732965E+01   -0.209131401493977176E+01
   -0.954773503704524629E+00    0.395497234457938163E+01   -0.208966958965115257E+01
   -0.102608776759507236E+01    0.468613500531575511E+01   -0.208882027445581997E+01
   -0.850129832333461621E+00    0.344683966225822935E+01   -0.208069475291377115E+01
   -0.845118924415892536E+00    0.342868095622824498E+01   -0.207807211622435162E+01
   -0.812107567110281536E+00    0.333209672801524093E+01   -0.207464882498795200E+01
   -0.810067628881590451E+00    0.366771371511312516E+01   -0.206527455590130726E+01
   -0.918929019243170941E+00    0.433090604343912666E+01   -0.205703162579129062E+01
   -0.103179190878303828E+01    0.465576020582137495E+01   -0.205373315703985249E+01
   -0.101360037730540142E+01    0.467168474462302363E+01   -0.202591792385139735E+01
   -0.855723465626338609E+00    0.347448917263847079E+01   -0.199977056475719150E+01
   -0.828951410573480985E+00    0.338284470793886527E+01   -0.199430229532298253E+01
   -0.103139480304258946E+01    0.460135195759229987E+01   -0.199264600392318214E+01
   -0.793412411222904623E+00    0.349347921118115678E+01   -0.199090592249954268E+01
   -0.100195895986500716E+01    0.464544388223368010E+01   -0.198841579322160977E+01
   -0.831627699926183794E+00    0.382190753190601917E+01   -0.198792900350385260E+01
   -0.988976721144858573E+00    0.418247497101896215E+01   -0.198630553768958440E+01
   -0.102722825886789693E+01    0.465608381024161133E+01   -0.197156339067196962E+01
   -0.100835223433672994E+01    0.433182644840887754E+01   -0.196112706207717724E+01
   -0.835363816239734547E+00    0.384480642661202410E+01   -0.195576932212279608E+01
   -0.101182458648619367E+01    0.465838164323222337E+01   -0.194379281456148734E+01
   -0.793943142018576964E+00    0.348722223961867428E+01   -0.194116287782946895E+01
   -0.999718294017513998E+00    0.463498871127357326E+01   -0.194069423509535488E+01
   -0.995710408496034205E+00    0.462195078125059311E+01   -0.191230668159579520E+01
   -0.821415856633651131E+00    0.374003283538663922E+01   -0.191216160807471391E+01
   -0.894486010529352171E+00    0.419629151756558016E+01   -0.191147048498610217E+01
   -0.985574598553935033E+00    0.459254015659051262E+01   -0.190871958684671017E+01
   -0.101300619768124278E+01    0.465461128933615598E+01   -0.190737063831033193E+01
   -0.102390710472096735E+01    0.464961387171236140E+01   -0.190499838005285826E+01
   -0.845669341618442871E+00    0.344616504509625621E+01   -0.189301810881642774E+01
   -0.883395972092772652E+00    0.359840832597626559E+01   -0.189226384322312069E+01
   -0.102828835767928162E+01    0.459047160351819272E+01   -0.189074670413676049E+01
   -0.814374461548615258E+00    0.335836036669389060E+01   -0.188944882271078196E+01
   -0.101753951288112887E+01    0.442603336304468442E+01   -0.188550521063119492E+01
   -0.872743682076858818E+00    0.355310574660910561E+01   -0.187650553322288260E+01
   -0.961534534832260590E+00    0.450488990650301702E+01   -0.187492684156300493E+01
   -0.102652385945026303E+01    0.454462590841397507E+01   -0.187483285133202937E+01
   -0.102709708408003664E+01    0.461419468853174131E+01   -0.187021048071570561E+01
   -0.982539231499579557E+00    0.457910633607680850E+01   -0.186724457416007517E+01
   -0.989661886217676923E+00    0.460038599374955837E+01   -0.186339298196938685E+01
   -0.981617751170380970E+00    0.457554796845158407E+01   -0.186078958424229168E+01
   -0.793398633705296064E+00    0.344035684562147637E+01   -0.185325152136274585E+01
   -0.795605978458119978E+00    0.348406616056910678E+01   -0.185263476899688495E+01
   -0.794079304154287513E+00    0.345603183832514560E+01   -0.185127299765387066E+01
   -0.802357807888888885E+00    0.356637065105416262E+01   -0.184950357999155823E+01
   -0.794289982192811550E+00    0.338035365105965013E+01   -0.184690026466749213E+01
   -0.991571482075819688E+00    0.421469932422752791E+01   -0.184646310663529345E+01
   -0.979840559668678779E+00    0.413314703918036130E+01   -0.184009443624114533E+01
